3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
2
2
2
2
2
2
2
2
1
1
1
1
1
1
1
1
2
5
6
6
7
10
12
12
13
15
12
16
16
25
28
29
40
45
58
58
66
58
69
72
81
85
108
110
120
122
125
136
138
146
150
171
182
176
179
196
199
197
208
218
210
218
214
226
231
246
252
248
253
265
262
273
274
281
285
299
318
330
327
340
344
348
344
354
356
349
351
352
360
359
368
375
376
378
383
380
378
388
383
384
390
387
388
386
378
373
369
