3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
2
2
2
2
2
2
2
2
1
1
1
1
1
1
4
6
4
8
7
9
9
11
10
12
16
16
17
19
27
30
40
39
51
54
55
63
66
74
78
86
112
120
121
140
136
130
155
165
172
177
194
183
185
193
198
204
230
241
249
258
263
285
264
265
250
258
275
281
289
288
299
291
299
306
308
302
309
322
314
322
325
328
338
337
344
338
340
344
339
354
359
357
354
362
361
367
366
