160
160
160
160
160
160
160
160
160
160
160
160
163
163
164
160
162
174
175
171
170
166
169
169
174
178
178
203
212
216
211
218
244
236
237
243
278
293
317
352
380
438
440
489
517
574
615
678
695
725
785
812
872
939
977
1072
1159
1203
1236
1301
1341
1407
1475
1566
1626
1705
1797
1826
1968
2020
2123
2178
2307
2379
2463
2606
2664
2700
2836
2910
2986
3102
3176
3210
3307
3394
3461
3487
3532
3536
3622
3666
3681
3742
3828
3909
3949
4016
4094
4154
4235
4240
4308
4332
4378
4378
4435
4449
4522
4566
4597
4650
4728
