3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
2
2
2
2
2
2
2
2
1
1
2
4
2
5
8
6
9
8
11
13
13
18
19
17
22
24
30
41
54
53
65
60
57
70
68
74
80
117
115
120
132
139
134
136
149
168
179
206
217
205
222
228
237
261
250
254
275
274
285
296
302
287
305
304
300
322
328
326
325
336
340
357
370
370
380
387
381
379
381
387
390
398
405
398
403
403
401
400
404
401
406
415
419
417
420
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
2
2
2
2
2
2
2
2
1
1
2
4
2
5
8
6
9
8
11
13
13
18
19
17
22
24
30
41
54
53
65
60
57
70
68
74
80
117
115
120
132
139
134
136
149
168
179
206
217
205
222
228
237
261
250
254
275
274
285
296
302
287
305
304
300
322
328
326
325
336
340
357
370
370
380
387
381
379
381
387
390
398
405
398
403
403
401
400
404
401
406
415
419
417
420
