Time,Volume,Gammatilde
0.165,[6.99994645e-09],[0.24070213]
0.17,[6.99477427e-09],[0.23744746]
0.17500000000000002,[6.98985034e-09 9.35658281e-13],[0.2320124  0.16416493]
0.18,[6.26544961e-09 7.18523357e-10 4.39668676e-14],[0.2255761  0.19980696 0.06831327]
0.185,[6.25872865e-09 7.13375224e-10],[0.21453576 0.18629241]
0.19,[6.25325883e-09 7.89508233e-11 6.28851597e-10 4.43317119e-14],[0.20457252 0.13372056 0.17563034 0.06839553]
0.195,"[6.24191934e-09 7.73227237e-11 6.24379844e-10 8.25545321e-13
 1.03553994e-13 3.67585637e-14]",[0.19953408 0.13147346 0.16408073 0.06741506 0.06418953 0.07096742]
0.2,"[6.22742913e-09 7.63739288e-11 6.21579051e-10 5.52971862e-14
 1.29815842e-13 4.10630116e-14 4.14008667e-14 1.74007180e-13]","[0.19942656 0.12847927 0.16309641 0.07167318 0.06889605 0.06492178
 0.06455709 0.08599514]"
0.20500000000000002,"[6.21755390e-09 7.47013964e-11 9.07754589e-14 3.72012832e-13
 5.91736223e-14 9.26932564e-14 6.17331463e-10 3.45107824e-14]","[0.200549   0.12474038 0.05841866 0.07141776 0.06805607 0.06523059
 0.16856177 0.07389089]"
0.21,"[6.19410053e-09 7.35854564e-11 5.10793497e-13 2.07730135e-13
 6.14120374e-10 2.83505235e-14 6.91699693e-12 1.77252171e-14]","[0.19836269 0.11955502 0.06997706 0.06678419 0.1693909  0.12744409
 0.09940895 0.08270437]"
0.215,"[5.36908825e-09 8.15256970e-10 2.16786184e-13 4.74051272e-12
 6.09293018e-10 2.13687054e-13 5.27469403e-14 3.70179675e-13
 3.63568591e-14 7.15919955e-11]","[0.19096599 0.18781982 0.0690803  0.09838295 0.16459874 0.08781938
 0.08803864 0.0690354  0.06858457 0.11270015]"
0.22,"[5.36089242e-09 8.11832141e-10 1.36083297e-13 2.25874557e-14
 2.82320177e-12 6.04678796e-10 1.90615395e-13 7.32770469e-13
 4.22937103e-13 7.08798429e-11]","[0.18129076 0.17745428 0.07170051 0.11348761 0.09882671 0.15756421
 0.08578782 0.08503391 0.06813905 0.10224926]"
0.225,"[5.34387860e-09 8.08385740e-10 9.23749707e-14 2.24667289e-12
 4.76368808e-14 5.11467872e-14 5.31498517e-13 3.72420744e-13
 6.01397582e-10 6.77489335e-11 1.15101779e-12]","[0.17382491 0.16719383 0.10266931 0.09519705 0.08891873 0.08854456
 0.0840327  0.06899613 0.14945078 0.09691109 0.05165706]"
0.23,"[5.33218551e-09 8.02970739e-10 1.62536643e-13 1.63230337e-12
 3.88187409e-14 4.24180161e-14 3.97029740e-14 5.55607208e-13
 4.74642136e-13 3.71450292e-13 5.95624045e-10 6.60319114e-11
 1.94431163e-14 8.82237820e-13]","[0.16972374 0.1554134  0.09884712 0.09147595 0.05461315 0.09120178
 0.08453508 0.08435077 0.05940918 0.06763903 0.14701864 0.0907118
 0.05958721 0.05136084]"
0.23500000000000001,"[5.32086688e-09 1.12342019e-10 6.84475501e-10 4.63787587e-14
 3.11557075e-13 2.84692349e-13 3.05933720e-14 2.77234966e-14
 4.10693605e-13 2.33199720e-14 4.25581881e-13 2.86947363e-14
 7.18874430e-14 2.26251861e-13 7.43749376e-13 1.31060155e-13
 4.66164842e-13 5.86845657e-10 6.45070953e-11 9.17977104e-13]","[0.16900611 0.1309259  0.14573993 0.05491224 0.09379058 0.08903606
 0.05446144 0.08741726 0.08682079 0.08638017 0.08559412 0.06062418
 0.06154793 0.06549971 0.06690574 0.0622753  0.06007404 0.15281031
 0.08336669 0.05189242]"
0.24,"[5.30530038e-09 1.10413983e-10 6.81627001e-10 4.01100110e-13
 2.08377318e-13 2.16033470e-14 2.75844002e-13 6.15901423e-13
 3.32011081e-13 3.28163272e-13 5.42361037e-13 3.63293383e-13
 5.80151547e-10 6.33628962e-11 9.31311463e-13 7.42692656e-13]","[0.16936269 0.12623933 0.14124048 0.08961571 0.08590277 0.05473339
 0.08302267 0.0897983  0.06470701 0.0636176  0.06218258 0.05632326
 0.15807134 0.07793961 0.05240561 0.07448033]"
0.245,"[4.58551173e-09 1.09481045e-10 6.78834454e-10 3.42593499e-13
 9.83747388e-14 3.29486712e-13 8.90115307e-14 3.18845862e-13
 7.03574314e-10 2.34903076e-13 5.61736916e-13 3.11215173e-13
 6.09722459e-11 8.77906980e-13 5.73161771e-10 1.95201587e-12
 7.81388208e-13 2.98877355e-13]","[0.17619933 0.12043666 0.14532076 0.0850301  0.05513812 0.08371927
 0.09366421 0.06493307 0.11385688 0.06228622 0.06089216 0.054902
 0.07683102 0.05413748 0.16003699 0.07601675 0.07445714 0.09026409]"
0.25,"[4.57498301e-09 1.08340371e-10 6.72905216e-10 1.01146076e-13
 1.74189768e-13 1.76851567e-13 4.90067133e-13 1.80422700e-13
 6.90352595e-13 2.59035315e-13 5.91081902e-11 8.98976517e-13
 5.69189765e-10 1.17742090e-13 4.09831769e-14 1.19673631e-12
 7.53484607e-13 3.27829951e-13 5.04791360e-13 6.99726100e-10
 7.00164026e-14]","[0.17176637 0.11363957 0.14773688 0.0569038  0.08474894 0.09060569
 0.06892396 0.06087681 0.06136191 0.0553836  0.07652133 0.05711166
 0.16118586 0.07374803 0.07385712 0.07487771 0.0752539  0.09014282
 0.0886875  0.11186026 0.05614266]"
0.255,"[3.80374724e-09 5.89305091e-10 1.06367399e-10 3.71253147e-14
 2.82439196e-13 4.19201167e-14 6.69619225e-10 5.86008735e-13
 1.80131925e-13 8.35718524e-13 2.34310129e-11 3.05862277e-11
 9.31954764e-13 2.49434308e-11 2.67901395e-12 6.73665960e-14
 1.16597566e-12 6.35646916e-13 1.66301851e-10 5.36529041e-10
 3.46974919e-13 5.94667398e-13 5.52789627e-14 4.43381038e-14
 1.22177042e-13 6.97206827e-10 5.98469176e-13 7.44624618e-13
 2.87980513e-13 4.33325983e-14 5.21295636e-14]","[0.16881241 0.15378034 0.10566261 0.05713734 0.08400493 0.06207179
 0.14124531 0.06982852 0.05986086 0.06243042 0.06740277 0.08111212
 0.05772541 0.08065727 0.0698822  0.0722089  0.07423647 0.0752675
 0.15932936 0.16410757 0.08814334 0.0902511  0.12436494 0.12757564
 0.12965889 0.1081008  0.0588381  0.05822041 0.07157342 0.07132636
 0.07179185]"
0.26,"[3.79315480e-09 5.87197271e-10 1.05217531e-10 1.21720836e-13
 2.57924958e-14 2.35512506e-14 6.66341946e-10 4.35490835e-13
 1.01366632e-12 2.18938797e-11 2.97266023e-11 1.85755393e-11
 9.02550791e-13 1.77844629e-14 2.10543353e-13 1.04093700e-13
 1.17777192e-12 2.41732395e-12 1.30093017e-12 5.74109345e-13
 1.65556967e-10 5.33847558e-10 2.71062429e-13 5.36763361e-13
 2.63186459e-13 6.83218737e-10 7.19565376e-13 6.98874920e-13
 3.56081434e-14 1.26131690e-13 1.09589502e-11]","[0.16283531 0.14748211 0.09818617 0.05682519 0.08341256 0.06059424
 0.13411088 0.06418054 0.06267756 0.06315757 0.08163204 0.07838205
 0.05673499 0.06100571 0.06124785 0.06178724 0.06548504 0.06783708
 0.07401059 0.07378364 0.16026641 0.15651674 0.08452486 0.08933342
 0.08230681 0.10342815 0.06092039 0.06071323 0.06717378 0.10863073
 0.09287039]"
0.265,"[3.78322829e-09 5.84273331e-10 1.03768104e-10 4.60820522e-14
 5.30283134e-14 6.59674043e-10 1.55470612e-12 2.47559606e-13
 1.01908853e-12 2.08239745e-11 6.70740351e-13 2.85541021e-11
 1.63051981e-11 2.68700070e-13 2.01185648e-13 9.85462710e-13
 6.76215122e-13 1.28461788e-12 1.47150319e-12 8.78123570e-14
 7.14608155e-13 4.78947673e-13 1.65481180e-10 1.85198032e-13
 5.08945709e-10 4.13418406e-13 8.57823853e-13 3.50645304e-13
 4.11716442e-13 1.35049157e-13 1.17115255e-13 1.21900021e-13
 4.64503639e-14 1.92099741e-11 5.20683780e-14 6.80666032e-10
 8.91438202e-13 6.28564184e-13 3.89283749e-14 5.76552996e-14
 6.39590170e-14 1.02638263e-11]","[0.15807208 0.14248292 0.09186668 0.0591506  0.07976308 0.13177885
 0.06764398 0.0597036  0.06057903 0.05828664 0.05354632 0.08217277
 0.07421204 0.05890557 0.05800418 0.0588587  0.06282197 0.07605926
 0.06624068 0.06492974 0.07206469 0.06509205 0.15335781 0.07920073
 0.14454911 0.08593484 0.05183687 0.08051511 0.04942807 0.04917954
 0.04961074 0.05029687 0.10130003 0.07743704 0.10155204 0.09954125
 0.06214967 0.06054508 0.06331374 0.07981006 0.1009272  0.09161815]"
0.27,"[4.45055735e-09 5.81581654e-10 4.83341772e-14 1.72391148e-12
 6.55393955e-10 9.47715054e-14 1.13143744e-12 2.02870935e-11
 1.02330000e-10 2.82870199e-11 3.37198971e-13 1.81258066e-13
 2.55023207e-14 4.27744640e-13 9.02696632e-13 1.40966444e-12
 8.26278501e-13 5.12439878e-14 6.51137383e-13 3.91398513e-14
 3.44592980e-14 1.47321430e-12 3.55471658e-13 3.35941892e-13
 1.64885791e-10 3.94407675e-14 2.92652222e-14 3.58806062e-13
 1.96809606e-13 4.18294243e-14 1.61778694e-11 7.16238960e-13
 5.69694009e-13 9.40615141e-13 3.31480567e-14 5.55281278e-14
 4.11023188e-14 5.00699970e-14 1.15105304e-13 4.73363830e-14
 3.56753326e-12 7.40464952e-12 1.49494203e-13 5.07413231e-10
 4.76892347e-14 1.03820598e-13 9.00162545e-12]","[0.14551295 0.13663902 0.07530817 0.0688667  0.13692421 0.05703266
 0.0599775  0.05376952 0.08634546 0.0803822  0.05847749 0.05679728
 0.05827    0.0594435  0.05587174 0.07976484 0.06914536 0.06509681
 0.07056988 0.0615897  0.06179177 0.06507418 0.06262844 0.07988464
 0.16125218 0.05261068 0.05237498 0.05273095 0.0785342  0.08587146
 0.07896701 0.06141875 0.05895996 0.06503032 0.06659065 0.06213966
 0.06283325 0.06481554 0.06582117 0.066865   0.07024673 0.07198627
 0.06152541 0.1296602  0.09206412 0.08942644 0.08980779]"
0.275,"[3.75606143e-09 6.42732604e-11 5.15391820e-10 3.75023099e-12
 1.56701062e-12 1.70949247e-12 2.77718880e-12 6.47675134e-10
 8.50346378e-13 1.07900400e-12 6.46329440e-13 1.90230758e-11
 9.95156173e-11 3.21262488e-13 2.84771952e-11 4.54163157e-13
 5.25429013e-13 1.46620821e-12 5.74125277e-13 5.46312790e-14
 8.85481503e-13 4.96071709e-13 4.55642398e-14 1.21098141e-12
 1.15905596e-13 9.86302850e-14 4.15791634e-14 1.35096635e-12
 2.35373378e-13 8.20534852e-14 4.13518823e-13 7.97692471e-14
 2.66449386e-12 3.10631718e-14 6.75118557e-10 8.53594312e-13
 1.55882611e-11 5.04700952e-13 1.05718538e-12 1.15505127e-13
 2.69545800e-12 3.40095874e-14 1.99102740e-13 3.68171914e-14
 2.61810116e-14 5.19961272e-12 2.88372075e-13 1.27069082e-13
 5.05624777e-10 1.65007504e-10 4.50356670e-13 4.40986838e-14
 8.57379385e-12]","[0.15103966 0.10216142 0.12977007 0.06587356 0.06931388 0.07105202
 0.05325849 0.14521027 0.06907457 0.06135677 0.05671304 0.05034431
 0.08261684 0.05987732 0.078414   0.05795875 0.05740976 0.08170286
 0.06776588 0.064335   0.05296972 0.06918469 0.06322097 0.04757366
 0.06001112 0.06082336 0.06189939 0.06471719 0.07811234 0.0761547
 0.10886513 0.09778851 0.07948103 0.16157503 0.09326601 0.06063374
 0.0773588  0.056592   0.07074519 0.06629566 0.06851939 0.0588697
 0.06143997 0.06400381 0.05753286 0.07376027 0.05809768 0.06414773
 0.12329738 0.16728588 0.05163875 0.0891199  0.08781429]"
0.28,"[3.57671968e-09 6.29373931e-11 5.13417124e-10 5.10249839e-14
 2.09454900e-12 4.13931205e-13 1.33613022e-12 1.78736350e-12
 6.51038186e-13 7.20597253e-13 1.74324091e-10 1.01994782e-12
 2.70644042e-12 6.45743566e-10 1.78772909e-11 1.00216849e-10
 5.89276084e-13 2.85759240e-11 1.43346707e-12 7.52824889e-13
 4.89038102e-13 6.56411984e-13 1.29999553e-12 1.06961260e-13
 4.10727111e-14 3.66880755e-14 1.41884667e-12 5.23286999e-14
 1.72389275e-14 1.33608454e-13 7.82772572e-13 1.92562501e-14
 2.56983663e-13 1.11393819e-13 2.21820517e-14 1.46821780e-11
 6.72289531e-10 6.95927859e-13 1.95773680e-13 3.27648691e-13
 3.63846205e-14 8.31786885e-13 1.05333494e-12 2.95984988e-14
 3.44010838e-14 2.41091979e-12 4.69240934e-14 2.87827800e-14
 4.22952104e-13 4.46649884e-14 4.79841405e-12 5.03584229e-10
 8.62932121e-13 1.65245594e-10 3.32897529e-13 2.06853563e-14
 4.05499411e-14 4.14383877e-14 7.83308910e-12]","[0.14994117 0.09948169 0.12055155 0.06189442 0.06141496 0.05977995
 0.06617713 0.07322148 0.05265145 0.07061158 0.11937359 0.06618003
 0.05013072 0.14859926 0.04756746 0.07834384 0.06025524 0.07601154
 0.08102295 0.06595568 0.06777559 0.05095188 0.04797632 0.059373
 0.05942957 0.05956735 0.06051083 0.07585329 0.07246751 0.08067638
 0.07496385 0.07115748 0.06887832 0.06685274 0.06216202 0.07832206
 0.08731362 0.05932272 0.05610072 0.05351886 0.05698346 0.08365486
 0.07774771 0.06226181 0.06290162 0.0669109  0.066015   0.05732503
 0.06111207 0.06996702 0.07349462 0.12207869 0.08635228 0.16166302
 0.05406322 0.08739946 0.08687031 0.0846148  0.08589065]"
0.28500000000000003,"[4.09445630e-09 1.45200690e-10 6.19400127e-11 5.12683872e-10
 8.21703169e-13 3.80158167e-13 1.38481380e-12 1.64125652e-12
 7.24301701e-13 3.76680167e-14 1.73414787e-10 1.14123009e-12
 2.63691819e-12 1.70807943e-11 8.85678803e-11 4.63637215e-13
 2.86138075e-11 8.92058103e-12 1.41888672e-12 3.14069348e-14
 3.55278546e-13 5.04427837e-14 4.66386225e-13 1.45123901e-12
 8.14165854e-13 6.39533212e-10 3.91978917e-14 1.65522500e-12
 4.26689987e-12 4.20911496e-14 5.43226550e-13 4.38850701e-13
 1.00258009e-13 1.42262118e-14 1.32785379e-11 3.65697512e-14
 6.75282869e-13 5.66313340e-13 1.57078644e-13 1.10374408e-12
 2.65183075e-12 4.58120818e-13 7.08089417e-14 2.36593537e-13
 5.01682915e-12 6.83912163e-13 5.02406788e-10 1.65553263e-10
 4.15647356e-13 2.32229826e-13 3.88155132e-14 7.22057544e-12]","[0.14009824 0.10738492 0.09763043 0.12277393 0.05974437 0.05988292
 0.06656957 0.07499938 0.05007919 0.10020149 0.10716078 0.07322744
 0.05037463 0.04499777 0.07562067 0.06131414 0.07344666 0.07236487
 0.07930381 0.06649225 0.06582106 0.06450498 0.06616528 0.04891125
 0.0494079  0.15034725 0.05906383 0.05894926 0.06423394 0.0734347
 0.14875193 0.05737016 0.05737553 0.05772248 0.07394295 0.08424227
 0.0726089  0.057128   0.0516459  0.07891849 0.0658422  0.0594974
 0.05789109 0.07324003 0.07382901 0.08659874 0.11748964 0.16089415
 0.05443761 0.08563635 0.08294405 0.08403731]"
0.29,"[3.63079256e-09 1.42886632e-10 6.15149744e-11 5.10964714e-10
 3.88689313e-13 9.18297404e-13 1.12793323e-12 1.70827521e-12
 8.77565612e-13 2.47973114e-13 2.07255849e-13 5.05131774e-14
 1.71636691e-10 7.27161819e-13 2.83672400e-12 1.68418480e-11
 8.72977504e-11 2.51564211e-11 3.26886471e-12 1.32260239e-12
 8.72356940e-12 6.57785309e-13 2.32594875e-13 1.39715223e-12
 6.36949073e-10 6.51505485e-14 6.50702321e-14 1.44706872e-12
 7.39165699e-13 7.61545077e-13 3.24087266e-12 3.68069454e-13
 1.43211119e-13 6.59591681e-14 1.52822862e-14 1.96588546e-13
 1.34419002e-11 5.09440224e-13 1.04003434e-12 1.51979609e-12
 2.93564118e-10 1.13143226e-11 6.65988236e-13 1.11135728e-13
 2.38866848e-12 4.28139040e-13 4.68325230e-13 3.56231298e-13
 4.95360550e-12 8.00856541e-13 1.47550832e-10 1.65676880e-10
 5.01060742e-10 3.57633761e-13 3.71295573e-13 5.72799135e-12
 1.84777081e-14 3.92270573e-14]","[0.14570638 0.10704331 0.09551203 0.12288758 0.06031766 0.05788226
 0.06802053 0.07753594 0.07391722 0.09396732 0.09327095 0.05523886
 0.10235378 0.05321957 0.05356858 0.04254353 0.07224672 0.07003137
 0.07218687 0.07784959 0.07058104 0.06729708 0.06411572 0.0505958
 0.15126072 0.05993314 0.0600109  0.05987894 0.04803609 0.06460841
 0.06484294 0.14784593 0.05389799 0.05387933 0.05441801 0.07220098
 0.0708099  0.07060555 0.07581277 0.09486656 0.08561688 0.06314732
 0.05397897 0.05119448 0.06381818 0.06014042 0.05984875 0.07733614
 0.07565946 0.0907491  0.11593458 0.16187733 0.11397628 0.05306633
 0.07630581 0.08284483 0.07253595 0.08457157]"
0.295,"[3.37521393e-09 1.39635147e-10 6.09455301e-11 4.51085863e-13
 1.21723918e-12 1.61654871e-12 5.09318788e-10 1.20321253e-12
 3.99316853e-14 4.69065067e-14 2.33643551e-12 1.70417070e-10
 7.01145980e-13 9.87315619e-12 5.69869116e-12 8.63528914e-11
 2.50413694e-11 3.06785918e-12 1.37699727e-12 8.76333284e-13
 3.21170969e-13 8.18498808e-12 1.30530208e-12 2.40359576e-11
 1.67386353e-12 7.32064482e-13 7.86690839e-13 4.00307973e-14
 3.11697638e-12 6.09018059e-10 3.96096747e-14 9.38047791e-13
 3.59695269e-13 1.27427427e-11 2.88256914e-12 4.65073428e-13
 8.13808681e-13 1.10380799e-13 1.03569390e-12 2.89693811e-10
 1.04211972e-13 1.05070175e-11 2.95853848e-12 5.34544019e-13
 4.45018797e-14 2.05818186e-12 3.22837805e-13 2.13634691e-13
 1.95679791e-13 4.84555725e-12 3.13825690e-13 2.21894834e-13
 1.37395833e-13 1.34448000e-13 3.47608014e-13 1.60648885e-13
 1.45318567e-10 2.40617327e-10 1.65973006e-10 4.98098508e-10
 1.90846208e-13 9.89271425e-13 4.93363504e-12 5.86026106e-13
 5.45648886e-13]","[0.14866429 0.10633115 0.09304918 0.06001982 0.06838081 0.07987667
 0.11792072 0.07392336 0.08929593 0.08907179 0.06908997 0.09955219
 0.05933219 0.03822073 0.04465633 0.06901106 0.06633933 0.07196457
 0.07726539 0.07094163 0.06156095 0.06782191 0.0517285  0.06719787
 0.06277062 0.0638859  0.04675036 0.06368609 0.06565559 0.15331195
 0.0507468  0.0557681  0.06768119 0.06711132 0.13504665 0.06899292
 0.07370014 0.11967191 0.09436905 0.08678769 0.05328179 0.06057122
 0.05591538 0.0516363  0.0492426  0.05986356 0.057243   0.05890106
 0.07498514 0.07603415 0.05660641 0.05581247 0.0560853  0.05673451
 0.05806817 0.14327079 0.10867617 0.0833334  0.16133697 0.11056946
 0.0487238  0.06143945 0.08031211 0.08638763 0.07660406]"
0.3,"[3.25968693e-09 5.02526943e-14 2.13252672e-11 1.56835993e-13
 1.14655061e-10 6.03331478e-11 3.71122598e-13 1.33296220e-12
 1.87458468e-12 5.05333521e-10 1.22387866e-12 2.57114258e-12
 7.23372001e-13 7.85504186e-12 6.35632455e-14 5.54745685e-12
 8.53733979e-11 2.47096766e-11 1.35526198e-12 3.33288371e-12
 7.39140367e-13 1.60562286e-13 1.04123897e-12 8.07069167e-12
 1.86534723e-11 1.79870907e-12 1.83035859e-12 7.78916354e-13
 3.22909550e-12 7.74354100e-13 6.09630324e-10 7.22628802e-13
 1.50066774e-13 2.84448895e-12 8.33156419e-14 6.97817239e-13
 1.08257546e-12 2.47851307e-10 2.55344452e-13 4.88966891e-13
 2.87483656e-14 2.50201736e-10 3.69703179e-11 1.69578353e-10
 9.47963504e-12 2.88509132e-12 3.94113016e-13 1.98450942e-12
 3.53466799e-13 5.54571762e-14 4.88734620e-14 4.68310893e-12
 1.78384727e-13 9.90562819e-14 5.52499523e-14 1.98682939e-13
 5.50227196e-14 1.54622299e-13 1.21930650e-11 2.37916206e-10
 1.66040680e-10 4.96650850e-10 9.05543574e-13 3.51494505e-13
 4.35328572e-12 5.88061392e-13 7.61296266e-13]","[0.14559083 0.18336293 0.09137882 0.05205659 0.107937   0.08995944
 0.06211421 0.06772267 0.08068212 0.11133054 0.07045954 0.06023585
 0.06082257 0.03583766 0.03614521 0.04285854 0.06600673 0.06239959
 0.07665157 0.07333307 0.07213146 0.05908091 0.0515681  0.06603998
 0.0655632  0.05846248 0.06491851 0.06415391 0.06584193 0.04634651
 0.14677573 0.05468763 0.06059592 0.13657667 0.06407524 0.07309089
 0.11816466 0.09180371 0.04830348 0.04912275 0.05005699 0.08970504
 0.06320488 0.09647808 0.05853483 0.05688949 0.05125849 0.05668843
 0.05736624 0.05631495 0.07197631 0.07453093 0.05411692 0.05229629
 0.05224572 0.06283579 0.05652626 0.14377782 0.06188355 0.08217217
 0.15646405 0.10658144 0.061273   0.04598337 0.07654925 0.08133902
 0.07921268]"
0.305,"[4.19674913e-10 5.28982842e-14 1.70313571e-11 2.15899496e-13
 1.67955938e-13 3.03762415e-13 4.64063794e-13 1.83948550e-12
 8.63627153e-13 1.03358920e-11 1.04913596e-11 1.73019340e-13
 4.91861274e-10 7.75858797e-10 1.26646650e-12 1.14780192e-10
 1.72191911e-12 6.21244024e-13 7.52178307e-12 5.67452487e-12
 8.41852072e-11 2.46201894e-11 5.91980262e-11 3.43179564e-12
 7.59657455e-13 8.14267386e-14 1.11428248e-12 1.70076122e-11
 8.84386909e-14 7.22952951e-14 1.35767068e-12 1.33193717e-12
 1.82918732e-12 6.46641796e-12 7.39001539e-13 3.34349885e-12
 7.24304451e-13 6.09250770e-10 2.05107493e-09 9.53277921e-13
 1.31714454e-12 2.14044456e-12 2.64022255e-14 2.44561082e-10
 3.48823831e-14 5.04513504e-14 2.05872865e-13 4.63461570e-14
 2.47104046e-10 3.72622513e-11 1.66984601e-10 9.22321284e-12
 2.91094594e-12 4.09569102e-14 3.00898723e-13 2.80990703e-14
 1.88372811e-12 1.96139267e-12 1.23011820e-12 2.34914874e-13
 4.64619915e-12 2.98433683e-14 8.44412254e-14 9.30212876e-14
 1.23710566e-11 4.68449827e-14 5.36067255e-13 2.35728178e-10
 2.01354657e-13 5.49331319e-14 1.66222983e-10 2.40836096e-10
 1.13903617e-12 1.69074073e-13 4.18231835e-12 4.95721960e-13
 2.54699745e-10 7.89947714e-13 1.35434461e-14]","[0.13580886 0.177806   0.09109242 0.05268979 0.05100601 0.04978426
 0.06138441 0.07990591 0.07592867 0.06889814 0.0619839  0.04072442
 0.110414   0.14566409 0.06818867 0.10640097 0.06016784 0.06020197
 0.03377217 0.04133171 0.06318399 0.05760084 0.08631992 0.07496431
 0.07094784 0.05679968 0.04996805 0.06332761 0.05305034 0.05342649
 0.05597572 0.06694235 0.06485316 0.06535784 0.06505598 0.06657793
 0.0452445  0.13596699 0.13710912 0.05473825 0.06658544 0.12587259
 0.12575251 0.08716606 0.04580545 0.04719506 0.04830294 0.04888501
 0.08936898 0.06005642 0.09198659 0.05574769 0.0566202  0.14353576
 0.05156197 0.054442   0.05351208 0.05392432 0.0745367  0.05563022
 0.07716334 0.06861167 0.06577335 0.06418375 0.06411119 0.06166358
 0.08975809 0.08115769 0.04341661 0.05477995 0.14547009 0.09936392
 0.06298262 0.0442903  0.07656253 0.07843414 0.10244188 0.08445154
 0.07272626]"
