Time,Volume
0.33,"[1.83446138e-09 3.31136136e-13 6.37363396e-12 1.31061260e-13
 9.76606079e-14 1.28131024e-12 1.04728338e-13 1.10320673e-13
 9.48527761e-14 4.77289845e-14 2.95568425e-14 5.27461883e-14
 3.84399636e-14 1.81960371e-09 2.44746396e-13 4.15654495e-13
 1.87435351e-12 2.20431024e-12 3.25702051e-11 1.01012413e-11
 8.16365206e-12 2.96134854e-11 2.07864084e-12 9.89132067e-13
 1.47139646e-12 7.53720449e-13 8.73903201e-13 4.64039150e-12
 6.10579114e-13 2.36725037e-14 1.12861179e-12 1.26031275e-13
 3.30969588e-12 3.10165495e-12 2.27230268e-11 2.60752301e-13
 2.55994173e-13 2.97471424e-11 9.56733413e-13 2.58182866e-12
 1.32900214e-13 1.16527713e-13 4.09929976e-14 3.01911649e-11
 1.17209182e-09 1.21745329e-11 1.39867828e-11 1.20577958e-12
 2.35310446e-12 2.18824787e-12 1.27572368e-13 1.23816473e-13
 4.65607275e-13 1.71372259e-13 9.78081667e-13 7.42475589e-13
 2.92951980e-14 2.05481361e-13 8.38014441e-13 6.81326260e-13
 7.54640428e-13 5.75076507e-14 6.27882107e-14 6.91263400e-14
 6.21163889e-14 2.85162318e-14 3.46379018e-14 4.77958821e-12
 5.58941275e-13 3.02180291e-12 6.53559813e-11 1.26371178e-13
 3.34572422e-13 1.48515410e-13 2.12395300e-12 7.70193000e-13
 1.02847667e-11 2.21791749e-13 6.37244024e-13 1.30945103e-12
 2.13889159e-13 2.60609861e-13 1.61334503e-13 3.69687614e-13
 4.22097869e-12 3.61116128e-11 1.50300584e-11 7.18497768e-12
 3.73350385e-14 1.61596005e-13 1.23296408e-11 5.99407232e-14
 1.07835465e-13 1.68024927e-11 5.15817462e-10 2.54776794e-12
 8.00297407e-12 1.86241068e-11 1.15017566e-12 6.30308401e-14
 3.71922592e-14 7.19456692e-10 7.38421795e-13 3.36233293e-12]"
0.335,"[3.66601339e-09 2.36683738e-13 4.46027457e-12 1.28144589e-13
 8.75154738e-14 3.52066588e-14 2.39720956e-13 1.12566827e-13
 3.90904731e-13 1.84458077e-13 2.81814081e-14 8.44543820e-13
 7.06387762e-13 6.84833297e-14 6.61338619e-13 6.88328492e-13
 2.07942253e-12 2.25264905e-12 3.22390465e-11 9.31240317e-12
 1.12197906e-12 5.59416951e-13 6.60863462e-12 2.93565567e-11
 2.25119481e-12 1.39434208e-12 9.53340568e-13 7.94364955e-13
 9.31933199e-13 4.71075224e-12 1.19440795e-12 1.38946834e-13
 5.64847684e-14 3.09732933e-12 1.94353768e-11 6.98659579e-14
 1.53335288e-13 3.06410902e-12 4.04396857e-13 2.64176362e-11
 2.59573835e-12 9.90876417e-13 2.78236276e-14 2.52319123e-12
 2.96232210e-11 1.08653330e-09 9.78759419e-12 1.37511948e-11
 5.40034347e-13 2.65914457e-12 3.45048892e-14 2.04284139e-12
 2.48935812e-14 3.08783748e-13 7.71479623e-13 1.14688176e-12
 4.62528692e-13 2.27207396e-13 7.91222128e-13 5.49658402e-13
 8.72138987e-13 4.24195780e-12 6.40171982e-13 2.92470474e-12
 8.50921862e-11 1.69659040e-14 1.38730185e-13 1.98674943e-12
 5.77022112e-13 4.36523375e-13 9.34476548e-12 8.71799048e-13
 1.10271086e-13 1.45981740e-13 8.92169767e-13 2.20386633e-13
 3.13289458e-14 1.45174815e-13 4.05039371e-12 3.62929109e-11
 1.54179269e-11 1.19867814e-12 6.80642599e-14 7.44060013e-12
 6.18427139e-14 1.24108707e-11 3.67797341e-14 1.67904189e-11
 2.40320326e-12 5.16879565e-10 6.60121251e-11 1.11839362e-12
 8.39980546e-12 1.85855334e-11 3.49218355e-14 7.21639598e-10
 6.11104634e-13 3.28416810e-12]"
0.34,"[3.28116199e-09 2.35872420e-13 4.04942473e-12 4.13422538e-14
 1.15801177e-13 1.25789030e-13 3.46498674e-14 9.65672444e-14
 4.83340777e-14 2.45407949e-14 1.93732206e-14 9.09487514e-13
 3.24807207e-12 2.26881231e-12 3.15807973e-11 8.26860923e-12
 1.33961005e-12 5.72583611e-12 5.32536884e-13 5.64275024e-14
 2.94877325e-13 2.13809252e-12 8.95622341e-13 7.57086611e-13
 6.10605770e-13 1.09526352e-12 4.63334603e-12 8.58434039e-14
 3.20756952e-12 1.94266129e-11 5.53271613e-13 3.40083191e-13
 3.11705087e-12 1.77638244e-11 4.49207501e-12 5.18337096e-14
 6.43822944e-14 8.60385654e-13 2.25616298e-12 2.48558327e-12
 1.49812416e-13 4.01281653e-10 2.92247929e-11 1.08467207e-09
 9.83451203e-12 1.39380032e-11 4.97347242e-14 1.95210702e-13
 8.15625477e-13 5.79812007e-13 4.96705383e-14 1.87368800e-12
 2.92137413e-13 9.53231208e-13 2.78425011e-13 9.59184183e-13
 4.93087708e-13 7.72326857e-13 2.50670801e-14 4.12644132e-12
 3.28503732e-13 3.08121214e-12 8.45236220e-11 5.36036145e-14
 2.86624213e-11 1.18279452e-12 1.79148461e-12 9.65420491e-13
 4.66666128e-13 9.25143792e-12 3.15503858e-14 4.93193633e-14
 5.17689777e-14 4.07410437e-14 3.42074937e-13 3.60603227e-11
 1.54586015e-11 1.16491297e-12 2.68875383e-12 2.08450937e-13
 7.52788770e-12 6.57568201e-13 3.91857047e-12 1.24231876e-11
 3.88021902e-14 1.28287210e-13 1.59108640e-11 2.40865928e-12
 5.17507920e-10 6.63343203e-11 9.67440850e-13 7.74788115e-12
 1.83075980e-11 7.23048117e-10 4.79420052e-13 3.14401921e-12]"
0.34500000000000003,"[3.28883859e-09 2.31755886e-13 2.30399608e-12 1.02950572e-13
 1.20707584e-13 6.94837390e-14 1.17896855e-13 1.91510403e-13
 1.16006757e-13 1.14423254e-13 4.26508745e-14 2.76566572e-14
 9.31152877e-13 3.35181114e-12 2.21114643e-12 3.11386604e-11
 7.39494278e-12 1.28459667e-12 2.16285753e-14 1.17566155e-13
 1.13412657e-12 3.82598668e-12 3.32104961e-14 4.08502524e-13
 2.07182204e-12 8.81758064e-13 7.03147322e-13 1.07098678e-12
 3.07782796e-12 1.85469020e-11 5.21701088e-13 4.86779320e-12
 2.18502114e-13 1.50111166e-11 7.24136576e-14 6.40459956e-13
 3.55115243e-14 2.59346125e-12 3.16589235e-14 3.97690424e-14
 3.22572949e-12 8.16463257e-13 2.42480265e-12 2.82561328e-12
 4.01740895e-10 2.88515068e-11 1.08284118e-09 1.00487371e-11
 1.04325905e-12 1.82757171e-12 6.95975006e-13 1.25884570e-13
 8.60380416e-13 8.78660646e-13 2.15216906e-13 8.89589011e-13
 6.03877612e-13 6.66754936e-14 6.99356132e-14 3.50483985e-12
 3.37906731e-13 3.05620325e-12 3.57954781e-11 8.44588993e-11
 2.85988691e-11 9.91826955e-13 1.83018339e-12 9.11285204e-13
 4.71420945e-13 8.83082641e-13 1.34638172e-12 7.71834145e-12
 1.13566218e-13 1.04418047e-13 7.43831551e-14 4.99260668e-13
 5.14065601e-14 2.60597314e-13 1.41329864e-11 1.54494604e-11
 1.02135420e-12 2.66974041e-12 1.43142080e-13 7.43615183e-12
 5.83797472e-13 4.01928476e-12 4.43900277e-14 1.30906179e-13
 1.48687203e-11 2.40395717e-12 5.16397804e-10 6.62674840e-11
 7.81610532e-13 7.90991340e-12 1.78837832e-11 1.23184483e-11
 7.23746085e-10 3.12401517e-12 3.91718871e-13]"
0.35000000000000003,"[6.44910797e-10 2.27104981e-13 1.79393328e-12 1.22438839e-13
 1.73983086e-13 2.64765847e-09 9.16429155e-13 3.50908281e-12
 2.11823736e-12 5.33956247e-12 6.26864196e-12 2.75197487e-13
 2.71817618e-13 9.05186564e-13 1.09921267e-12 3.99184511e-13
 2.09488860e-12 2.66135268e-13 1.72629779e-12 7.42804485e-13
 5.45858468e-13 1.02012769e-12 1.76283468e-11 3.06149231e-12
 3.91988418e-13 1.35893942e-11 4.78513770e-12 8.53757408e-13
 5.43697325e-13 1.96454636e-13 2.51273815e-14 2.03886735e-13
 4.60514335e-13 9.13885694e-13 7.26486821e-13 2.62419144e-12
 3.21616942e-12 2.91626981e-12 4.01946014e-10 5.42976234e-13
 2.71856813e-11 1.40816537e-10 9.32844121e-12 1.32214703e-12
 1.73657240e-12 8.47959018e-13 1.44243599e-13 1.41377272e-13
 7.00812509e-13 8.18404926e-13 3.96505113e-13 2.56141000e-11
 2.91462811e-14 3.35531060e-12 3.05661632e-12 9.74231170e-10
 8.41571106e-11 4.20928298e-14 4.37971863e-14 1.46235812e-13
 2.91191534e-11 1.13689046e-12 8.69532477e-13 8.50150639e-13
 2.45442401e-13 1.28906245e-12 7.76676674e-12 3.43921612e-14
 4.76110585e-14 3.85947560e-13 2.78502518e-13 1.38020562e-11
 1.50887646e-11 8.62424666e-13 6.11393597e-13 2.30653260e-12
 4.09535409e-14 2.99665724e-14 7.30563443e-12 1.65161315e-12
 4.73109093e-13 3.87274976e-12 1.39867482e-11 2.30791159e-12
 5.15707749e-10 4.76634105e-14 6.64135082e-11 4.41158464e-13
 4.73048583e-12 3.04825397e-12 7.23734267e-10 1.76936495e-11
 1.22937552e-11 2.96317867e-12 1.72030572e-13 1.22531678e-13]"
0.355,"[6.45303773e-10 2.22326421e-13 1.93457782e-12 2.13965421e-13
 2.50127182e-09 7.23556050e-13 3.37368773e-12 1.98079132e-12
 5.96035869e-12 2.83751295e-13 3.29853911e-13 8.97092603e-13
 9.58590340e-13 1.43136636e-12 1.78805937e-13 4.65621708e-14
 9.11575034e-13 1.03208029e-12 1.69647239e-11 3.04141163e-12
 1.07629814e-13 1.00050220e-12 6.86563397e-14 7.25358031e-13
 3.79800551e-13 4.49380206e-13 3.34562112e-13 1.18265832e-13
 8.55132123e-13 6.85874024e-13 4.90913224e-12 2.44900187e-12
 2.85222505e-12 3.04255082e-12 4.02103599e-10 2.07710175e-12
 1.32864068e-10 5.27225700e-12 1.33686811e-12 6.78774050e-12
 1.73527509e-12 9.84249453e-14 5.18633514e-13 7.48402338e-13
 2.05886815e-14 7.17370251e-13 7.23360122e-13 2.60399917e-11
 5.43683587e-12 1.16967066e-11 3.16407059e-12 3.86448053e-14
 3.02499744e-12 6.94772362e-10 8.45536784e-11 1.58883003e-12
 1.02146937e-12 4.79928371e-13 7.94582045e-13 5.72818663e-13
 2.23454194e-13 1.25942997e-12 7.68747261e-12 1.33966975e-12
 2.73050874e-13 1.47420400e-13 1.35567118e-13 2.44823884e-11
 9.24111832e-13 1.29561395e-11 1.46586945e-11 7.83938850e-13
 4.99972644e-13 1.31448288e-12 2.28472819e-12 2.95989937e-11
 7.38221683e-12 1.50736763e-12 3.10592096e-13 3.76651147e-12
 1.42292250e-10 9.36868762e-12 3.92377189e-12 2.20040853e-12
 5.14438724e-10 5.29765525e-13 2.18503997e-14 6.62954248e-11
 4.23860919e-12 2.23071811e-12 2.75303454e-10 8.75233358e-14
 7.23742821e-10 1.67779996e-11 1.20997125e-11 2.87143825e-12
 4.69815603e-14]"
0.36,"[6.46067238e-10 2.22957626e-13 2.01234106e-12 1.85162922e-13
 1.44857709e-09 7.81790747e-13 3.20879164e-12 3.50018059e-12
 1.28480377e-12 1.31222283e-13 2.45271822e-14 7.48359573e-13
 1.59437702e-13 1.70723463e-12 6.70661496e-13 7.54555832e-13
 3.33894939e-13 9.28797585e-13 1.60767970e-11 3.11372182e-12
 4.79892045e-14 3.37386610e-14 8.47547472e-13 4.92920988e-13
 8.41443706e-14 1.90404944e-13 9.46135929e-13 7.39880720e-13
 6.04930099e-14 3.82625593e-13 2.69476819e-12 2.97528707e-12
 4.62203153e-12 3.21971991e-12 1.05093510e-09 9.35264129e-13
 1.21049985e-12 4.02751273e-10 1.28865136e-10 5.17666477e-12
 1.42215730e-13 1.69819733e-12 1.78824972e-13 6.52405528e-13
 8.88391338e-13 2.86165357e-13 2.59379446e-11 1.93087638e-12
 5.68050770e-12 3.50187102e-13 4.56927766e-12 3.10433405e-12
 2.97807388e-12 6.95407935e-10 8.45447051e-11 1.81451964e-12
 3.77635339e-13 6.54813359e-13 5.23009673e-12 1.32581946e-12
 1.07377645e-12 7.52146416e-12 1.22247759e-12 2.01500959e-13
 2.33076401e-12 6.32498483e-13 5.19658343e-12 1.20942949e-11
 1.32138482e-12 1.36136300e-11 2.36689821e-13 3.18686951e-13
 2.35782907e-12 2.99747572e-11 8.59528300e-13 1.43030357e-12
 4.10767451e-13 5.90868622e-13 3.66019266e-14 3.78856755e-12
 3.00741100e-14 1.41906755e-10 2.40972531e-11 8.69639128e-12
 2.15339293e-12 5.13396840e-10 4.74588365e-13 2.92732433e-14
 6.54252659e-11 4.04600080e-12 2.18780091e-12 2.76448395e-10
 7.27489648e-12 7.24765563e-10 1.30855425e-12 6.94796006e-13
 1.38004748e-11 1.22115813e-11 2.99172681e-12 2.73523739e-12]"
0.365,"[6.15390454e-10 2.21754776e-13 1.92403847e-12 1.70706132e-14
 1.96889883e-14 1.44900979e-09 3.11277955e-11 7.20442274e-13
 3.20980919e-12 2.63521589e-12 1.75494613e-14 1.86865096e-13
 1.39093462e-13 1.30034525e-12 3.26847629e-14 6.01569927e-13
 1.52796631e-13 1.32822437e-12 4.88596363e-14 6.77205943e-13
 7.04467913e-13 1.39008287e-13 9.51936931e-13 1.47270735e-11
 4.60049622e-14 4.28548758e-14 2.18984547e-13 5.57712106e-13
 4.07800578e-14 2.04389931e-13 9.59204148e-13 9.54994065e-13
 6.66246678e-13 9.37098756e-14 2.79871457e-12 3.09941622e-12
 3.53339510e-13 4.77590868e-12 3.20431213e-12 1.05319698e-09
 2.49032451e-14 6.39107286e-13 5.26883913e-13 4.03256675e-10
 5.33645528e-12 2.06522528e-13 1.56995668e-12 7.32750221e-13
 3.03120710e-14 3.91398273e-13 2.55955408e-11 1.70180616e-12
 5.54862936e-12 3.11676193e-14 3.41933546e-14 3.25086171e-14
 2.49405192e-14 3.77979739e-14 5.82469151e-14 3.09095094e-12
 3.16695404e-12 4.54309868e-11 2.95414092e-12 3.40534065e-11
 6.95072340e-10 8.49367963e-11 4.78378958e-14 1.65102240e-12
 3.42871073e-13 3.05201473e-12 3.55416658e-13 1.52190675e-12
 3.91696772e-12 7.62923256e-12 9.87886647e-13 7.84665424e-14
 1.37637847e-12 4.62683956e-11 5.80386326e-13 3.10174497e-14
 1.00168959e-11 3.74142640e-12 1.23298041e-13 1.15840161e-12
 8.12720467e-13 5.19373210e-13 1.34420573e-11 3.64970011e-13
 2.02487072e-12 3.30775141e-14 3.00444084e-11 8.21716835e-13
 1.37152729e-12 2.98326845e-13 5.67130672e-13 3.70278569e-12
 2.38573967e-11 1.78573311e-13 8.58348819e-12 2.03465909e-12
 6.93360079e-11 3.68793773e-13 6.52192923e-11 6.69294298e-13
 4.42154843e-10 3.99107660e-12 2.19671066e-12 3.48605006e-14
 7.23042371e-12 7.25881294e-10 1.27789647e-12 1.12308505e-13
 1.79684245e-14 1.38476232e-11 1.86034777e-13 1.20600921e-11
 1.41227014e-10 2.77214062e-10 1.16979205e-12 2.86200908e-14
 1.33953239e-12 2.60025146e-12]"
0.37,"[6.17680476e-10 2.11800439e-13 1.97979171e-12 1.40654382e-13
 5.11039479e-11 2.72067771e-11 1.75011742e-12 2.26140155e-12
 5.15664811e-13 2.40178967e-12 3.55412230e-13 2.07524906e-13
 1.37062775e-12 1.67194584e-12 1.98085684e-14 2.17893105e-13
 6.23973134e-13 3.96303059e-14 7.74136690e-13 5.33999595e-14
 1.51559958e-11 8.80787286e-13 1.04395346e-12 5.20465257e-13
 3.19868011e-13 3.12883912e-12 2.86916303e-12 1.73967098e-13
 4.67693342e-12 3.06835727e-12 1.05460173e-09 1.38669306e-09
 8.20162713e-13 4.03971722e-10 1.19876083e-13 6.27112267e-13
 1.43362187e-12 4.62857749e-13 2.48829196e-11 5.36959163e-12
 3.37222823e-12 1.49515081e-12 3.10381614e-12 2.71141287e-12
 2.91298817e-12 4.48189693e-11 3.21090994e-11 6.91869252e-10
 2.67849181e-13 8.50556059e-11 9.97667774e-14 5.92975868e-14
 9.91222221e-14 4.57378995e-13 2.89741979e-12 1.49890534e-12
 3.41274311e-12 1.25982644e-12 3.28544783e-13 4.64923843e-11
 5.23382305e-12 4.11706820e-13 9.51639979e-12 9.47448137e-14
 2.28197832e-14 1.74688796e-13 6.98130136e-13 4.27587175e-14
 1.72077114e-14 1.22033647e-12 1.17422977e-12 1.36144683e-11
 1.61519176e-13 2.10036972e-12 3.12595610e-13 1.40880242e-13
 4.81724953e-14 1.31899672e-13 1.76849221e-12 3.05172302e-11
 7.06177238e-13 1.40577427e-13 1.42000033e-12 2.45923019e-13
 4.28175477e-13 4.09101170e-13 8.40076248e-12 2.36453158e-11
 2.84592500e-13 2.01334959e-12 6.86762292e-11 3.49844301e-13
 1.45109236e-14 2.07020518e-11 7.49005879e-12 9.96264208e-13
 1.19994184e-12 9.24777434e-13 4.41449890e-10 3.92987554e-12
 2.45874092e-12 7.26934784e-10 1.21092395e-12 1.72526814e-13
 1.37421620e-11 3.41718783e-12 1.39982593e-10 2.77686298e-10
 7.21455102e-12 1.19298918e-11 1.38688492e-12 1.35123549e-12
 2.13453753e-12 6.26883238e-12 4.37369814e-11 3.79489544e-13
 3.28869685e-14 2.59838978e-12]"
0.375,"[6.19626302e-10 2.01625121e-13 1.97084366e-12 2.27752124e-13
 4.65095013e-11 6.76732381e-12 1.97730808e-12 2.33975861e-12
 1.96450455e-11 4.33249042e-13 1.71990529e-12 1.86173285e-13
 1.35832746e-13 2.49130557e-13 1.56721352e-12 1.19621262e-12
 3.50230285e-13 4.32627431e-13 1.93319431e-14 6.40553058e-13
 4.82232176e-13 1.18507950e-12 3.02479554e-12 2.89945156e-12
 5.19246670e-14 3.35897627e-14 4.99974447e-12 3.22170758e-12
 1.05580603e-09 8.30768014e-12 8.37313345e-13 4.04022614e-10
 1.03750109e-13 6.25325148e-13 1.50357278e-12 1.79931998e-13
 2.49591153e-11 5.17952761e-12 3.39927713e-12 1.25299067e-12
 3.05495044e-12 2.21525360e-12 2.95721251e-12 4.42752625e-11
 3.11097657e-11 6.80441468e-10 1.23501259e-13 5.62305928e-14
 8.54001574e-11 6.19848389e-14 5.06802677e-14 1.42646035e-11
 4.21576389e-14 2.88798596e-12 9.83903141e-13 1.48086700e-12
 8.99006010e-13 3.18917267e-12 1.38141579e-09 5.03472359e-12
 2.83323369e-13 4.65385746e-11 4.65799067e-13 9.32922185e-12
 1.15967443e-13 8.01066580e-14 3.21842105e-13 1.59492675e-12
 1.18402994e-13 1.83592536e-12 2.30019917e-12 1.36931863e-11
 2.01675882e-12 2.53060942e-13 5.37180799e-14 1.59784866e-12
 3.06950342e-11 6.86762903e-13 3.40614508e-14 1.27683159e-12
 4.10317277e-13 2.76942683e-13 8.02895370e-12 2.35603777e-11
 4.13923361e-13 3.60101471e-13 7.36321530e-12 2.72537107e-13
 6.88885478e-11 5.66766645e-11 7.33376678e-12 1.07809725e-13
 3.42178638e-14 1.79317328e-13 3.99532310e-14 2.73173299e-14
 1.29084574e-13 2.05493543e-12 8.56218167e-13 9.65291919e-13
 9.35169744e-13 4.41707568e-10 3.94011776e-12 1.91783999e-11
 2.46166114e-14 6.01821130e-13 5.16143279e-14 1.41250815e-13
 7.29127618e-10 1.08916436e-12 2.70620429e-13 1.39873800e-11
 3.62941081e-12 2.18548120e-12 3.84927603e-13 1.18295018e-10
 4.22493721e-14 2.67320108e-14 6.97781836e-12 1.18222614e-11
 1.11458721e-12 1.32800469e-12 1.96342717e-12 6.28387053e-12
 2.78416674e-10 7.35645227e-13 4.91428278e-14 5.30821246e-14
 4.24122072e-13 4.86123374e-13 2.54131120e-12]"
0.38,"[6.21232277e-10 1.94701488e-13 1.97763795e-12 2.06974996e-13
 4.18759715e-11 4.98131918e-12 2.08583913e-12 2.26482555e-12
 6.10529821e-13 3.64489037e-13 1.52423618e-13 2.17219051e-13
 8.88140381e-14 2.03958665e-13 7.21025971e-13 1.77274443e-12
 1.41484364e-13 2.00540727e-13 1.17907689e-12 8.44959339e-13
 5.82906055e-13 1.15934812e-12 2.96493482e-12 2.90383237e-12
 5.85463109e-14 8.62324099e-14 9.04775875e-12 9.48051994e-10
 1.21229075e-12 8.55601609e-12 1.08660673e-10 1.38447336e-12
 4.00584062e-14 4.15660697e-13 2.51802551e-11 6.13941360e-14
 4.82586722e-12 1.94485378e-11 1.36086899e-14 2.38008506e-13
 3.28802745e-12 1.24353135e-12 2.90007483e-12 2.20942972e-12
 2.88452002e-12 4.35499666e-11 9.26485340e-12 3.02113467e-11
 6.81005589e-10 6.84038615e-14 3.40563055e-14 7.68629172e-14
 8.56649429e-11 8.14726127e-14 1.96364804e-13 1.32683909e-11
 2.74041376e-12 1.06139929e-12 8.60032505e-13 1.39998384e-12
 3.31846578e-12 7.06561693e-14 1.04881619e-13 1.38379326e-09
 8.93924824e-14 2.23683622e-13 4.27057471e-10 5.05458484e-12
 7.04915632e-13 4.65138631e-11 2.13831218e-13 1.22929109e-14
 2.27355206e-13 3.48697157e-13 3.87660042e-13 1.09206366e-13
 1.37032862e-12 1.39251877e-11 2.06739122e-12 1.17857995e-12
 2.03697655e-13 9.39453770e-13 2.28161322e-13 1.67137000e-12
 3.08724938e-11 7.12361340e-13 1.46727522e-13 1.24457591e-12
 3.81399098e-13 2.15114647e-13 2.33538131e-13 7.45965332e-12
 2.88323890e-13 6.94884156e-13 7.34863722e-12 5.68179615e-11
 7.40110825e-12 1.35731145e-13 6.89083449e-11 4.64221066e-14
 2.03923902e-14 1.91779569e-12 6.87665169e-13 9.28692715e-13
 9.10633961e-13 4.40600415e-10 3.69684834e-12 1.78170874e-11
 2.55056748e-14 1.45984913e-13 7.30653731e-10 1.17870930e-12
 3.36528834e-13 2.25615200e-12 3.26290692e-12 7.31992487e-13
 3.69301021e-14 4.86290684e-14 4.22638284e-13 1.17138194e-10
 8.85672819e-14 6.87907382e-12 1.19322770e-11 1.03126392e-12
 1.23421027e-12 2.27829518e-12 6.43904929e-12 2.70618007e-10
 1.46445487e-12 4.42602853e-13 1.25038430e-13 2.09078044e-13
 1.43014442e-11 2.41405553e-12 5.74738776e-12]"
0.385,"[6.22603830e-10 1.90989011e-13 2.09751342e-12 1.13087251e-13
 3.38148599e-11 2.03099612e-13 2.94154651e-12 1.34717295e-12
 2.04449514e-12 2.14364188e-13 2.52174036e-12 2.31935855e-12
 3.61758907e-13 1.39561868e-13 1.64085997e-13 1.30855356e-13
 8.45658511e-13 1.81648584e-12 2.99626408e-13 3.08322947e-13
 1.10263301e-12 7.64793010e-13 9.88865546e-13 2.92888123e-12
 2.76055460e-12 6.26314958e-14 9.26361276e-12 9.49099305e-10
 1.29868062e-12 4.14714841e-14 1.07889138e-10 6.08342335e-13
 2.64090434e-13 2.54189131e-11 4.99395719e-12 1.16570000e-12
 1.96003912e-11 1.67070035e-14 9.75853804e-14 1.95892802e-13
 3.14341721e-12 2.64317281e-12 1.85716742e-12 2.64712260e-12
 2.21007444e-11 2.02558378e-11 9.56346035e-12 3.02093537e-11
 3.85907962e-13 6.77728824e-10 2.78466418e-14 4.86411159e-14
 8.57444853e-11 3.30408578e-14 2.41751763e-13 1.40773869e-11
 4.78750950e-13 9.10451942e-13 1.14389399e-12 1.20794371e-12
 3.39986286e-12 1.09998658e-12 8.45545782e-12 1.38579611e-09
 4.99498510e-12 6.35058800e-13 4.54672540e-11 3.84307771e-13
 3.45735432e-13 5.12727448e-13 1.04966325e-12 1.40070137e-11
 1.87814001e-12 1.34257513e-12 6.61356391e-13 1.21328373e-13
 1.48187581e-12 3.05748614e-11 7.10683129e-13 2.57576725e-12
 2.22812504e-13 5.06946802e-14 2.27190872e-13 7.41541643e-12
 1.82152852e-13 6.27000106e-12 4.19375003e-10 2.13768736e-13
 4.70289367e-13 7.28403188e-12 3.67828173e-14 6.85216436e-11
 1.84866425e-12 5.52086877e-13 8.16444265e-13 7.82288719e-13
 1.78344080e-11 1.22974822e-12 3.94375496e-14 7.32300469e-10
 1.08161907e-12 4.88562248e-13 2.25022763e-12 4.39391263e-10
 3.36089719e-12 1.17742130e-10 6.92225238e-12 1.18615496e-11
 1.04067737e-12 8.31875750e-13 1.17581062e-12 2.39085097e-12
 6.37503171e-12 5.69579511e-11 7.23828461e-12 3.79121888e-12
 2.69925817e-10 2.56337729e-12 1.35316988e-13 1.44019654e-11
 2.34616322e-12 5.77363499e-12]"
0.39,"[6.22796303e-10 1.91495013e-13 2.05637353e-12 2.32540205e-13
 1.20500063e-13 1.51472740e-13 4.34395921e-14 2.22809504e-13
 2.50024471e-12 2.59561603e-12 1.99644120e-12 2.40656711e-13
 1.29148253e-13 1.20469058e-13 4.91775285e-13 7.55425961e-13
 5.10726455e-13 2.49342099e-13 2.47059424e-14 7.63818749e-13
 1.73356694e-12 2.39137864e-13 3.18357747e-13 7.62343409e-13
 8.31063270e-13 9.85747809e-13 2.80153652e-12 2.83737339e-12
 9.31366093e-12 2.34560818e-11 9.92244931e-13 1.32728588e-13
 1.22853950e-13 5.39914259e-12 2.33598455e-09 1.40814108e-12
 1.07750104e-10 2.20222270e-13 2.53062125e-11 5.01459944e-12
 9.52759527e-13 1.15359249e-13 1.98195663e-11 4.53790897e-14
 2.96749468e-12 2.40859256e-12 1.84964086e-12 2.62621457e-12
 2.00724455e-11 9.52786006e-12 2.99216267e-11 5.42727238e-13
 3.16593753e-13 6.01403441e-10 2.21277100e-14 2.91653232e-14
 8.56225750e-11 1.69151700e-13 2.91143081e-13 6.97378660e-13
 1.03249146e-12 1.10061333e-12 3.26581103e-12 8.55995927e-12
 3.88728243e-13 4.77827156e-12 7.26869403e-13 2.15233396e-11
 9.17556852e-12 1.40441138e-13 1.17891712e-13 3.41272461e-11
 4.44701559e-13 8.45201100e-13 1.35238075e-11 1.96543820e-12
 7.38465926e-14 1.11275839e-12 6.27554612e-13 1.51204056e-12
 3.02899116e-11 6.09171752e-13 1.43648627e-11 2.49159695e-12
 1.37811043e-13 1.73785306e-13 6.35786586e-12 9.02865030e-13
 1.91733440e-13 4.99844722e-13 5.09554398e-12 4.02172263e-10
 1.05561646e-12 1.12269976e-13 2.01675961e-13 1.86981670e-11
 7.52289469e-11 7.31153380e-12 6.78888832e-11 4.86782349e-13
 8.00592676e-13 7.18756367e-13 1.80977369e-11 1.04774275e-12
 7.32885543e-10 1.11993894e-12 4.37514277e-10 3.18089656e-12
 1.16664732e-10 8.06493202e-13 6.97598433e-12 1.18201846e-11
 9.59581763e-13 8.19729594e-13 2.57619010e-12 6.38987230e-12
 5.70080479e-11 7.01957499e-12 1.76502149e-12 3.68645925e-12
 2.69037286e-10 1.26747153e-12 1.07429238e-12 2.83753936e-13
 2.69031644e-13 1.43816869e-11 2.21192967e-12 2.23050554e-12
 5.51371680e-12]"
