Time,Volume
0.0,"[4.17632531e-09 2.13470309e-09 4.17640967e-09 2.13475745e-09
 4.17632546e-09 2.13470397e-09 4.17632470e-09 2.13470366e-09
 4.17641099e-09 2.13471336e-09 4.17638061e-09 2.13467554e-09
 8.35490023e-09 2.13477356e-09 2.13465787e-09 4.17638079e-09
 2.13467542e-09 4.17641177e-09 2.13471207e-09 4.17632538e-09
 2.13470506e-09 4.17640784e-09 2.13475803e-09 8.35490737e-09
 2.13465799e-09 2.13477372e-09 8.35490331e-09 2.13477352e-09
 2.13465715e-09 4.17640803e-09 2.13475818e-09 4.17632571e-09
 2.13470478e-09 4.17638113e-09 2.13467533e-09 8.35490234e-09
 2.13477278e-09 4.17637988e-09 2.13467482e-09 4.17632512e-09
 2.13470400e-09 4.17641068e-09 2.13471117e-09 4.17632567e-09
 2.13470401e-09 2.13465772e-09 4.17640867e-09 2.13475807e-09
 4.17632567e-09 2.13470325e-09 4.17641039e-09 2.13471293e-09
 8.97274265e-10 2.63011401e-10 8.97235975e-10 2.63084657e-10
 8.97274171e-10 2.63013398e-10 8.97274297e-10 8.97286696e-10
 2.63005536e-10 8.97274433e-10 2.63042902e-10 8.97298955e-10
 2.63008861e-10 8.97274600e-10 8.97287289e-10 2.63003857e-10
 8.97274698e-10 8.97235935e-10 2.63083249e-10 2.63012814e-10
 8.97298810e-10 2.63009398e-10 8.97239589e-10 2.63084912e-10
 8.97238488e-10 2.63083474e-10 8.97239524e-10 2.63084810e-10
 2.63044227e-10 2.63014500e-10 8.97236004e-10 2.63083295e-10
 8.97274113e-10 2.63014128e-10 8.97275274e-10 2.63044315e-10
 8.97239534e-10 2.63086025e-10 8.97298658e-10 2.63009670e-10
 8.97274262e-10 2.63012680e-10 8.97287654e-10 2.63003729e-10
 8.97273915e-10 2.63014494e-10 8.97298675e-10 2.63007183e-10
 8.97234651e-10 8.97276151e-10 8.97274101e-10 2.63041626e-10
 2.63012670e-10 8.97287600e-10 2.63005294e-10 2.63081834e-10
 4.17637225e-09 3.09396970e-11 4.17637388e-09 3.09826101e-11
 4.17637208e-09 3.09396533e-11 4.17637178e-09 4.17637610e-09
 3.08894948e-11 4.17637552e-09 3.09018371e-11 8.35488994e-09
 3.09175178e-11 4.17637554e-09 4.17637725e-09 3.08920346e-11
 4.17637235e-09 4.17637375e-09 3.09825913e-11 3.09396968e-11
 8.35489017e-09 3.09168845e-11 3.09873752e-11 3.09873757e-11
 8.35488937e-09 3.09873561e-11 3.09023482e-11 4.17637412e-09
 3.09396978e-11 3.09826191e-11 4.17637221e-09 3.09396663e-11
 4.17637548e-09 3.09024057e-11 8.35489063e-09 3.09872348e-11
 4.17637564e-09 3.09160072e-11 4.17637207e-09 3.09396537e-11
 4.17637620e-09 3.08888886e-11 4.17637196e-09 3.09397008e-11
 3.09169859e-11 4.17637469e-09 4.17637259e-09 3.09025526e-11
 3.09397937e-11 4.17637621e-09 3.08863452e-11 3.09826205e-11]"
0.005,"[4.17642508e-09 2.13467003e-09 4.17645771e-09 2.13469588e-09
 4.17644986e-09 2.13468472e-09 4.17646546e-09 2.13464382e-09
 4.17645603e-09 2.13470836e-09 4.17636765e-09 2.13456926e-09
 8.35558822e-09 2.13453782e-09 2.13455417e-09 4.17637278e-09
 2.13457502e-09 4.17647633e-09 2.13471676e-09 4.17648495e-09
 2.13466818e-09 4.17645412e-09 2.13468974e-09 8.35542889e-09
 2.13456742e-09 2.13454473e-09 8.35557504e-09 2.13454321e-09
 2.13457669e-09 4.17645235e-09 2.13468691e-09 4.17646244e-09
 2.13464997e-09 4.17637295e-09 2.13458307e-09 8.35541053e-09
 2.13455258e-09 4.17635890e-09 2.13457128e-09 4.17646549e-09
 2.13467970e-09 4.17642988e-09 2.13470612e-09 4.17647105e-09
 2.13464273e-09 2.13455655e-09 4.17645672e-09 2.13470188e-09
 4.17646366e-09 2.13467342e-09 4.17646843e-09 2.13472510e-09
 8.97204031e-10 2.62920945e-10 8.97184756e-10 2.62964764e-10
 8.97202798e-10 2.62936074e-10 8.97188449e-10 8.97198094e-10
 2.62970816e-10 8.97111440e-10 2.62867782e-10 8.97106365e-10
 2.62895907e-10 8.97083504e-10 8.97180303e-10 2.62948981e-10
 8.97201103e-10 8.97122832e-10 2.63001658e-10 2.62940375e-10
 8.97180341e-10 2.62920656e-10 8.97165718e-10 2.62910491e-10
 8.97128624e-10 2.62906070e-10 8.97165504e-10 2.62926061e-10
 2.62913766e-10 2.62933138e-10 8.97133166e-10 2.62960206e-10
 8.97214629e-10 2.62994255e-10 8.97143502e-10 2.62915753e-10
 8.97123116e-10 2.62905947e-10 8.97174192e-10 2.62853870e-10
 8.97226899e-10 2.62975061e-10 8.97159610e-10 2.62955055e-10
 8.97206270e-10 2.62971101e-10 8.97146087e-10 2.62923930e-10
 8.97173956e-10 8.97130110e-10 8.97152201e-10 2.62919662e-10
 2.62911380e-10 8.97125760e-10 2.62866750e-10 2.62965593e-10
 4.17643554e-09 3.08801198e-11 4.17652417e-09 3.09753654e-11
 4.17641453e-09 3.08241180e-11 4.17643320e-09 4.17637804e-09
 3.08620376e-11 4.17635153e-09 3.07899622e-11 8.35592880e-09
 3.08545842e-11 4.17632408e-09 4.17640138e-09 3.08217364e-11
 4.17642740e-09 4.17642625e-09 3.08907231e-11 3.08726535e-11
 8.35579219e-09 3.08178529e-11 3.07406889e-11 3.08693976e-11
 8.35598584e-09 3.08620525e-11 3.08595819e-11 4.17641114e-09
 3.08409452e-11 3.07816169e-11 4.17643570e-09 3.07438087e-11
 4.17631076e-09 3.08220652e-11 8.35586694e-09 3.08498815e-11
 4.17636979e-09 3.08239419e-11 4.17642115e-09 3.08020830e-11
 4.17639007e-09 3.08877326e-11 4.17645001e-09 3.08039332e-11
 3.08152932e-11 4.17646153e-09 4.17641821e-09 3.08018720e-11
 4.17641679e-09 3.08534977e-11 3.08899321e-11 3.07834468e-11]"
0.01,"[4.17668413e-09 2.13480293e-09 4.17669643e-09 2.13482446e-09
 4.17668437e-09 2.13478773e-09 4.17668051e-09 2.13481349e-09
 4.17670682e-09 2.13477510e-09 4.17640951e-09 2.13448558e-09
 8.35597553e-09 2.13438837e-09 2.13450387e-09 4.17641779e-09
 2.13451975e-09 4.17670079e-09 2.13474995e-09 4.17669236e-09
 2.13480442e-09 4.17669794e-09 2.13480389e-09 8.35583060e-09
 2.13450774e-09 2.13437708e-09 8.35607781e-09 2.13439927e-09
 2.13453173e-09 4.17670724e-09 2.13481073e-09 4.17668333e-09
 2.13478883e-09 4.17638429e-09 2.13450907e-09 8.35588145e-09
 2.13437636e-09 4.17641442e-09 2.13445907e-09 4.17667072e-09
 2.13483734e-09 4.17671597e-09 2.13477547e-09 4.17668180e-09
 2.13476749e-09 2.13451272e-09 4.17670522e-09 2.13477875e-09
 4.17668243e-09 2.13481583e-09 4.17670776e-09 2.13477816e-09
 8.97181823e-10 2.62909086e-10 8.97174783e-10 2.62920496e-10
 8.97194162e-10 2.62893967e-10 8.97205606e-10 8.97252032e-10
 2.62895184e-10 8.97052902e-10 2.62790619e-10 8.97011858e-10
 2.62821222e-10 8.97007136e-10 8.97197728e-10 2.62909674e-10
 8.97186741e-10 8.97157829e-10 2.62921390e-10 2.62855601e-10
 8.97023877e-10 2.62804584e-10 8.96993249e-10 2.62740850e-10
 8.96977392e-10 2.62794659e-10 8.96998498e-10 2.62773949e-10
 2.62797999e-10 2.62877316e-10 8.97163436e-10 2.62950147e-10
 8.97163981e-10 2.62886559e-10 8.97073153e-10 2.62821571e-10
 8.97015877e-10 2.62785210e-10 8.97089016e-10 2.62764211e-10
 8.97213471e-10 2.62856599e-10 8.97229992e-10 2.62921185e-10
 8.97192177e-10 2.62899613e-10 8.97030153e-10 2.62825580e-10
 8.97199436e-10 8.97010738e-10 8.97215359e-10 2.62817601e-10
 2.62924196e-10 8.97179494e-10 2.62911958e-10 2.62915042e-10
 4.17661450e-09 3.07439982e-11 4.17679195e-09 3.09298811e-11
 4.17660204e-09 3.06105847e-11 4.17655031e-09 4.17651127e-09
 3.07511205e-11 4.17634001e-09 8.35642303e-09 3.08700619e-11
 4.17629133e-09 4.17649582e-09 3.07234975e-11 4.17652291e-09
 4.17658027e-09 3.07616898e-11 3.07189930e-11 8.35636898e-09
 3.06676086e-11 3.09432673e-11 8.35632324e-09 3.06623793e-11
 3.06962963e-11 4.17655414e-09 3.08163851e-11 3.07177630e-11
 4.17658710e-09 3.08223445e-11 4.17629511e-09 3.07106346e-11
 3.05200637e-11 8.35647057e-09 3.10202208e-11 4.17628381e-09
 3.06968130e-11 4.17655915e-09 3.07909006e-11 4.17650538e-09
 3.07656618e-11 4.17660465e-09 3.06392286e-11 3.07334388e-11
 4.17668137e-09 4.17654664e-09 3.05962220e-11 4.17652489e-09
 3.07532549e-11 3.08871631e-11 3.06361814e-11 3.05682217e-11]"
0.015,"[4.17692628e-09 2.13485880e-09 4.17692987e-09 2.13488556e-09
 4.17690343e-09 2.13489280e-09 4.17683859e-09 2.13490003e-09
 4.17688611e-09 2.13486982e-09 2.13440274e-09 4.17638191e-09
 2.13415631e-09 2.13440881e-09 8.35630759e-09 2.13440143e-09
 4.17637797e-09 4.17689380e-09 2.13485975e-09 4.17692353e-09
 2.13486767e-09 4.17689347e-09 2.13490172e-09 2.13443316e-09
 8.35630546e-09 2.13415748e-09 2.13420005e-09 8.35637170e-09
 2.13440641e-09 2.13489894e-09 4.17690150e-09 4.17686012e-09
 2.13488506e-09 2.13440283e-09 4.17637533e-09 2.13417140e-09
 8.35629529e-09 2.13439476e-09 2.13489521e-09 4.17688945e-09
 4.17689163e-09 2.13484284e-09 4.17689914e-09 2.13488087e-09
 2.13438864e-09 4.17690970e-09 2.13485435e-09 4.17690926e-09
 2.13488527e-09 4.17639825e-09 4.17692473e-09 2.13486331e-09
 8.97166073e-10 2.62905440e-10 8.97208484e-10 2.62897850e-10
 8.97232239e-10 2.62882736e-10 8.97201288e-10 8.97199686e-10
 2.62884846e-10 8.96937778e-10 8.96908160e-10 8.96862163e-10
 8.97146938e-10 2.62872729e-10 8.97174895e-10 8.97169576e-10
 2.62854311e-10 2.62874137e-10 8.96856797e-10 8.96746312e-10
 8.96796038e-10 8.96802874e-10 2.62853042e-10 8.97124855e-10
 2.62814916e-10 8.97178523e-10 2.62836110e-10 8.96886645e-10
 8.96821730e-10 8.96895663e-10 8.97179013e-10 2.62847460e-10
 8.97214504e-10 2.62886441e-10 8.97176103e-10 2.62866125e-10
 8.96881664e-10 8.97177162e-10 8.96893116e-10 8.97239860e-10
 2.62894994e-10 8.97196979e-10 2.62859219e-10 2.62915751e-10
 4.17680669e-09 3.05625992e-11 4.17700340e-09 3.09320628e-11
 4.17670080e-09 4.17663321e-09 4.17662220e-09 4.17628053e-09
 2.62646708e-10 8.35693645e-09 2.62662040e-10 3.07005595e-11
 4.17616249e-09 4.17653395e-09 4.17668877e-09 4.17671473e-09
 3.06639758e-11 3.06453973e-11 8.35673844e-09 2.62610108e-10
 2.62586599e-10 2.62642262e-10 3.08787458e-11 8.35673857e-09
 2.62591453e-10 2.62667927e-10 4.17667316e-09 3.06543099e-11
 4.17665886e-09 4.17617296e-09 2.62663195e-10 8.35693462e-09
 2.62624587e-10 3.09469464e-11 4.17617445e-09 2.62586686e-10
 4.17662308e-09 3.07062740e-11 4.17662619e-09 4.17677887e-09
 2.62680166e-10 3.06376405e-11 4.17694228e-09 4.17657283e-09
 2.62630923e-10 4.17655847e-09 3.09067303e-11 3.02078820e-11
 3.06680528e-11 3.01201436e-11 3.06492684e-11 3.05974662e-11
 3.03875499e-11 3.05596118e-11 3.05852935e-11 3.06133713e-11
 3.02011002e-11 3.05831121e-11 3.05646947e-11 3.06657091e-11
 3.03204838e-11 3.02057214e-11 3.06647397e-11 3.04013769e-11]"
0.02,"[4.17710746e-09 2.13496235e-09 4.17712584e-09 2.13496679e-09
 2.13493547e-09 4.17711967e-09 4.17708856e-09 2.13499477e-09
 4.17711106e-09 2.13492238e-09 2.13432870e-09 2.13396247e-09
 2.13431312e-09 2.13435406e-09 2.13500751e-09 4.17712353e-09
 2.13498723e-09 4.17708168e-09 4.17709494e-09 2.13490680e-09
 2.13434327e-09 2.13391717e-09 2.13397019e-09 2.13431074e-09
 2.13498335e-09 4.17706195e-09 4.17708088e-09 2.13495927e-09
 2.13434999e-09 2.13395632e-09 2.13431962e-09 2.13495862e-09
 4.17713114e-09 4.17710378e-09 2.13500195e-09 4.17710872e-09
 2.13496800e-09 2.13437733e-09 2.13496272e-09 2.13498861e-09
 4.17710988e-09 2.13496011e-09 4.17710532e-09 4.17711885e-09
 8.97223369e-10 2.62869727e-10 8.97187944e-10 2.62865609e-10
 8.97231164e-10 2.62855673e-10 8.97211125e-10 8.97158489e-10
 4.17638983e-09 8.96770859e-10 8.35670946e-09 8.96741501e-10
 4.17635454e-09 8.96778989e-10 8.97164957e-10 8.97139148e-10
 8.97169996e-10 8.35665944e-09 8.96717490e-10 8.96583997e-10
 8.96591102e-10 8.35680632e-09 8.96591380e-10 8.97143933e-10
 8.97179195e-10 4.17636836e-09 8.96736169e-10 8.35666924e-09
 8.96633040e-10 4.17637164e-09 8.96746542e-10 8.97215050e-10
 8.97155961e-10 8.97224967e-10 8.96776972e-10 8.97201163e-10
 8.96741405e-10 8.97197485e-10 8.97168193e-10 2.62803921e-10
 2.62839727e-10 2.62822229e-10 4.17695874e-09 4.17731213e-09
 3.09574427e-11 4.17676252e-09 4.17670561e-09 4.17672093e-09
 2.62770417e-10 4.17617960e-09 2.62557739e-10 8.35746054e-09
 2.62623732e-10 3.05389615e-11 4.17607986e-09 4.17663403e-09
 2.62803052e-10 4.17675705e-09 4.17678575e-09 2.62789660e-10
 2.62714409e-10 8.35707986e-09 2.62473473e-10 2.62456196e-10
 2.62457017e-10 3.09361317e-11 8.35707239e-09 2.62452416e-10
 2.62505560e-10 4.17669153e-09 2.62726570e-10 2.62791373e-10
 4.17675136e-09 2.62741568e-10 4.17606839e-09 2.62557307e-10
 8.35738906e-09 2.62441105e-10 3.09064319e-11 4.17606018e-09
 2.62525223e-10 4.17675190e-09 2.62739046e-10 4.17666883e-09
 2.62840596e-10 4.17688447e-09 2.62543115e-10 3.05052895e-11
 4.17713298e-09 4.17667582e-09 2.62521786e-10 4.17663589e-09
 2.62742307e-10 3.09167749e-11 3.04369212e-11 2.99502170e-11
 3.06080349e-11 3.00483524e-11 3.05492050e-11 3.05956640e-11
 3.05934324e-11 3.04774348e-11 3.04573893e-11 2.99479573e-11
 3.03376710e-11 3.04973534e-11 3.05045099e-11 2.99744808e-11
 3.05160167e-11 3.06806692e-11 3.04372002e-11 3.05644725e-11
 2.99393122e-11 3.00531886e-11 3.05638717e-11 3.01179228e-11]"
0.025,"[2.13512424e-09 4.17739430e-09 2.13509492e-09 4.17740865e-09
 2.13509088e-09 4.17740522e-09 4.17736262e-09 2.13509875e-09
 4.17740797e-09 2.13513525e-09 2.13432683e-09 2.13383327e-09
 2.13422891e-09 2.13431853e-09 2.13512096e-09 4.17743103e-09
 2.13511051e-09 4.17737715e-09 4.17737814e-09 2.13511001e-09
 2.13429568e-09 2.13375679e-09 2.13380005e-09 2.13429934e-09
 2.13514607e-09 4.17739097e-09 4.17740050e-09 2.13508915e-09
 2.13433522e-09 2.13378964e-09 2.13430043e-09 2.13511493e-09
 4.17739597e-09 4.17738440e-09 2.13510536e-09 2.13509746e-09
 4.17736769e-09 2.13429550e-09 2.13507045e-09 2.13512511e-09
 4.17738892e-09 2.13513851e-09 4.17734816e-09 4.17740633e-09
 8.97219950e-10 8.97224732e-10 8.97262534e-10 8.97167576e-10
 8.97248863e-10 4.17648114e-09 8.96681985e-10 8.35715459e-09
 8.96651429e-10 4.17647396e-09 8.96649834e-10 8.97232416e-10
 8.97210747e-10 8.97191279e-10 8.35710879e-09 8.96623185e-10
 8.96446517e-10 8.96470441e-10 8.35717943e-09 8.96442981e-10
 8.97186504e-10 8.97193560e-10 4.17646913e-09 8.96640895e-10
 8.35711053e-09 8.96475215e-10 4.17645980e-09 8.96638234e-10
 8.97205790e-10 8.97192882e-10 8.97287073e-10 8.96644397e-10
 8.97202282e-10 8.96651856e-10 8.97207327e-10 8.97226972e-10
 4.17714035e-09 2.62844645e-10 4.17758166e-09 2.62865948e-10
 3.08907187e-11 4.17689260e-09 2.62784286e-10 4.17692932e-09
 4.17681443e-09 2.62784130e-10 4.17618381e-09 2.62483108e-10
 8.35785363e-09 2.62531494e-10 3.05112666e-11 4.17605886e-09
 4.17677475e-09 2.62753058e-10 4.17693690e-09 4.17693202e-09
 2.62746289e-10 2.62710398e-10 8.35744135e-09 2.62362941e-10
 2.62335045e-10 2.62334524e-10 3.09863113e-11 8.35752301e-09
 2.62285836e-10 2.62426963e-10 4.17687707e-09 2.62518284e-10
 2.62716488e-10 4.17688984e-09 2.62787701e-10 4.17608620e-09
 2.62377521e-10 8.35762955e-09 2.62342111e-10 3.09239033e-11
 4.17601774e-09 2.62409609e-10 4.17694538e-09 2.62737479e-10
 4.17677969e-09 2.62784360e-10 4.17701761e-09 2.62766307e-10
 2.62436611e-10 4.17741189e-09 4.17672669e-09 2.62439636e-10
 2.62796009e-10 4.17676866e-09 2.62769713e-10 2.62838151e-10
 3.09830060e-11 3.02437363e-11 3.00030049e-11 3.05519529e-11
 2.98657049e-11 3.04577733e-11 3.03794246e-11 3.04008052e-11
 3.02737433e-11 3.02122660e-11 2.98140702e-11 3.01337126e-11
 3.03721606e-11 3.03688834e-11 2.99056959e-11 3.02727821e-11
 3.06105204e-11 3.02504288e-11 3.04813413e-11 2.99026637e-11
 3.04437587e-11 2.99801286e-11 3.05025333e-11 3.00025776e-11]"
0.03,"[2.13519773e-09 4.17757760e-09 2.13519579e-09 4.17759882e-09
 2.13520290e-09 4.17758780e-09 2.13516302e-09 4.17754659e-09
 2.13517530e-09 4.17751317e-09 2.13420076e-09 2.13362166e-09
 2.13414986e-09 2.13420064e-09 2.13519964e-09 4.17757808e-09
 2.13522090e-09 4.17757632e-09 2.13515611e-09 4.17757721e-09
 2.13418358e-09 2.13358710e-09 2.13360505e-09 2.13415052e-09
 2.13515001e-09 4.17757094e-09 2.13520224e-09 4.17759210e-09
 2.13416410e-09 2.13356364e-09 2.13419016e-09 2.13511223e-09
 4.17753921e-09 2.13512688e-09 4.17757736e-09 2.13515613e-09
 2.13418645e-09 2.13515986e-09 2.13517554e-09 2.13519597e-09
 4.17758067e-09 4.17760581e-09 4.17756135e-09 4.17757470e-09
 8.97156885e-10 8.97219141e-10 8.97202738e-10 8.97221928e-10
 8.97150512e-10 4.17641829e-09 8.96515084e-10 8.35730332e-09
 8.96525617e-10 4.17645256e-09 8.96507729e-10 8.97205730e-10
 8.97216849e-10 8.97122294e-10 8.35718369e-09 8.96514421e-10
 8.96163308e-10 8.96184942e-10 8.35732673e-09 8.96183223e-10
 8.97212216e-10 8.97212769e-10 4.17638906e-09 8.96488055e-10
 8.35723479e-09 8.96168302e-10 4.17643126e-09 8.96475914e-10
 8.97205895e-10 8.97226030e-10 8.97223059e-10 8.96594207e-10
 8.97182168e-10 8.96533501e-10 8.97233468e-10 8.97178317e-10
 4.17724330e-09 2.62803820e-10 4.17776248e-09 2.62825451e-10
 3.10457913e-11 4.17686758e-09 2.62759026e-10 4.17694854e-09
 4.17692528e-09 2.62773068e-10 4.17579886e-09 2.62286168e-10
 8.35795435e-09 2.62408736e-10 4.17583701e-09 4.17676558e-09
 2.62749620e-10 4.17701364e-09 4.17699432e-09 2.62674709e-10
 2.62654358e-10 8.35748009e-09 2.62220165e-10 2.62136639e-10
 2.62192075e-10 3.09617516e-11 8.35749700e-09 2.62075255e-10
 2.62276593e-10 4.17693293e-09 2.61962593e-10 2.62673695e-10
 4.17694541e-09 2.62691988e-10 4.17590265e-09 2.62262123e-10
 8.35779265e-09 2.62175514e-10 3.09252919e-11 4.17573337e-09
 2.62185798e-10 4.17701581e-09 2.62104051e-10 4.17685565e-09
 2.62675828e-10 4.17704842e-09 2.62779387e-10 2.62376492e-10
 4.17755456e-09 4.17661433e-09 2.62274283e-10 2.62758336e-10
 4.17679622e-09 2.62700897e-10 2.62756956e-10 3.09433985e-11
 3.01191938e-11 2.97641721e-11 3.03784609e-11 2.96311825e-11
 3.05558512e-11 3.03426029e-11 3.03351534e-11 3.02150673e-11
 3.01289322e-11 3.00890629e-11 2.97047175e-11 2.96333251e-11
 2.96536889e-11 3.02031919e-11 3.01281693e-11 2.99763340e-11
 3.04722908e-11 3.00878863e-11 3.02909089e-11 2.97618911e-11
 3.00969057e-11 2.96557055e-11 3.04393985e-11 2.98668794e-11]"
0.035,"[2.13527487e-09 2.13528236e-09 2.13524497e-09 2.13522546e-09
 2.13525076e-09 2.13408221e-09 2.13333003e-09 2.13404738e-09
 2.13409095e-09 2.13530616e-09 2.13527595e-09 2.13525325e-09
 2.13403899e-09 2.13331231e-09 2.13334652e-09 2.13407732e-09
 2.13521785e-09 2.13527105e-09 2.13409675e-09 2.13333755e-09
 2.13410180e-09 2.13528684e-09 2.13523546e-09 2.13523417e-09
 2.13402565e-09 2.13524639e-09 2.13529174e-09 2.13525834e-09
 4.17782854e-09 8.97280441e-10 4.17779727e-09 8.97231993e-10
 4.17778841e-09 8.97275536e-10 4.17772910e-09 8.97215009e-10
 4.17777512e-09 8.97176682e-10 4.17637599e-09 8.96370894e-10
 8.35735904e-09 8.96387005e-10 4.17638497e-09 8.96321766e-10
 4.17780610e-09 8.97158794e-10 4.17775080e-09 8.97194220e-10
 4.17772817e-09 8.97150604e-10 8.35723723e-09 8.96307189e-10
 8.95952471e-10 8.96073655e-10 8.35737794e-09 8.95941372e-10
 4.17777274e-09 8.97155884e-10 4.17777251e-09 8.97211549e-10
 4.17637847e-09 8.96337274e-10 8.35731421e-09 8.95997625e-10
 4.17639505e-09 8.96279898e-10 4.17776555e-09 8.97235556e-10
 4.17780325e-09 8.97227593e-10 4.17776262e-09 8.97260782e-10
 8.96417883e-10 4.17775629e-09 8.97204595e-10 4.17776769e-09
 8.96343795e-10 8.97178303e-10 4.17775592e-09 8.97180149e-10
 4.17731443e-09 2.62748242e-10 4.17795649e-09 2.62783761e-10
 3.10065647e-11 4.17671379e-09 2.62684573e-10 4.17706364e-09
 4.17701850e-09 2.62671316e-10 4.17520851e-09 2.61872383e-10
 8.35798976e-09 2.62290943e-10 4.17562542e-09 4.17678252e-09
 2.62645821e-10 4.17703472e-09 4.17707388e-09 2.62600210e-10
 2.62595208e-10 8.35712752e-09 2.62073853e-10 2.61943459e-10
 2.62026816e-10 3.09836339e-11 8.35742768e-09 2.61866355e-10
 2.62069335e-10 4.17691790e-09 2.59526117e-10 2.62592268e-10
 4.17694730e-09 2.62598787e-10 4.17575939e-09 2.62088691e-10
 8.35774708e-09 2.62021792e-10 3.09249227e-11 4.17517880e-09
 2.62009455e-10 4.17707792e-09 2.62116345e-10 4.17690464e-09
 2.62672249e-10 4.17700084e-09 2.62696510e-10 2.62280824e-10
 4.17763461e-09 4.17636650e-09 2.62716697e-10 2.62107489e-10
 4.17686612e-09 2.62590074e-10 2.62810555e-10 3.09395173e-11
 3.00019458e-11 2.95701767e-11 3.03571007e-11 2.94460983e-11
 3.03791776e-11 3.01682684e-11 3.01050836e-11 3.00514462e-11
 2.97238574e-11 2.98191397e-11 2.94102095e-11 2.96498076e-11
 2.90966910e-11 2.99044848e-11 2.99935084e-11 2.96837131e-11
 2.97319227e-11 3.03480079e-11 3.00374378e-11 2.95420269e-11
 2.98865593e-11 2.94846334e-11 3.04240984e-11 2.95370517e-11]"
0.04,"[2.13529183e-09 2.13532388e-09 2.13533328e-09 2.13527995e-09
 2.13527377e-09 2.13390642e-09 2.13388880e-09 2.13394785e-09
 2.13532687e-09 2.13525872e-09 2.13528816e-09 2.13391817e-09
 2.13306008e-09 2.13310612e-09 2.13313842e-09 2.13395339e-09
 2.13529568e-09 2.13532717e-09 2.13397684e-09 2.13311176e-09
 2.13397899e-09 2.13528363e-09 2.13529994e-09 2.13532126e-09
 2.13390669e-09 2.13535099e-09 2.13534470e-09 2.13528327e-09
 4.17793644e-09 8.97207250e-10 4.17793086e-09 8.97263224e-10
 4.17795048e-09 8.97220957e-10 4.17784086e-09 8.97171841e-10
 4.17793675e-09 8.97174516e-10 4.17632907e-09 8.96222961e-10
 8.35734132e-09 8.96285980e-10 4.17629730e-09 8.96174335e-10
 4.17794987e-09 8.97152883e-10 4.17790800e-09 8.97190190e-10
 4.17787915e-09 8.97124992e-10 8.35723478e-09 8.96170595e-10
 8.95732019e-10 8.95759216e-10 8.35740092e-09 8.95738773e-10
 4.17783341e-09 8.97118546e-10 4.17791783e-09 8.97157158e-10
 4.17630848e-09 8.96157154e-10 8.35730346e-09 8.95828183e-10
 4.17637191e-09 8.96081644e-10 4.17785552e-09 8.97117568e-10
 4.17796903e-09 8.97129750e-10 4.17786702e-09 8.97244009e-10
 8.96263930e-10 4.17788670e-09 8.97190390e-10 4.17790969e-09
 8.96206097e-10 8.97242638e-10 4.17794652e-09 8.97128649e-10
 4.17733882e-09 2.62676613e-10 4.17808340e-09 2.62739849e-10
 3.10135531e-11 4.17624300e-09 2.62728607e-10 4.17704991e-09
 4.17708561e-09 2.62586560e-10 4.17424546e-09 2.61886849e-10
 8.35758017e-09 2.62115417e-10 4.17533574e-09 4.17676637e-09
 2.62588016e-10 4.17701376e-09 4.17705205e-09 2.62598903e-10
 2.62496909e-10 8.35616220e-09 2.61900174e-10 2.61769576e-10
 2.61988935e-10 3.09793400e-11 8.35672447e-09 2.61726623e-10
 2.61918254e-10 4.17668902e-09 2.59569458e-10 2.62505101e-10
 4.17691817e-09 2.62550986e-10 4.17554941e-09 2.61969232e-10
 8.35733028e-09 2.61870706e-10 3.10313038e-11 2.61872660e-10
 4.17709275e-09 2.61980308e-10 4.17683311e-09 2.62559857e-10
 4.17673924e-09 2.62673962e-10 2.62206394e-10 4.17767723e-09
 4.17429470e-09 2.62617468e-10 4.17595132e-09 2.62027133e-10
 4.17685399e-09 2.62566590e-10 2.62720657e-10 3.09457675e-11
 2.99048707e-11 2.94301213e-11 3.02686328e-11 2.93609163e-11
 3.02929735e-11 2.97967394e-11 2.99818778e-11 2.97786698e-11
 2.95946275e-11 2.95506498e-11 2.92947782e-11 2.92959051e-11
 2.87004653e-11 2.96442159e-11 2.98053657e-11 2.92896469e-11
 2.99267604e-11 2.96233712e-11 2.96654601e-11 2.94333942e-11
 2.98492110e-11 2.93799485e-11 3.02426970e-11 2.94072934e-11]"
