Time,Volume,Gammatilde
0.275,"[5.42127415e-09 2.87542740e-11 6.27617563e-11 9.10079629e-12
 3.18386937e-12 1.50437453e-12 5.23266186e-14 5.01809470e-14
 1.10493905e-12 1.00093023e-13 2.24247290e-12 3.33966812e-11
 6.70729784e-14 1.09034584e-09 1.62998011e-13 2.90782660e-12
 3.16857455e-11 2.07605627e-14 1.67201855e-12 3.11563496e-12
 3.67055299e-14 2.83347820e-13 4.04055686e-14 7.10056830e-14
 5.56568741e-11 2.96348905e-14 1.01024845e-11]","[0.01682637 0.00836385 0.00842215 0.00710523 0.00605206 0.00710336
 0.00616451 0.00665381 0.00694052 0.00717745 0.00747222 0.01619666
 0.01646354 0.01275266 0.00983859 0.00773678 0.01210632 0.00650006
 0.00980838 0.00764523 0.0070822  0.00733818 0.00739259 0.00992989
 0.01040773 0.0096784  0.00962566]"
0.28,"[5.41053782e-09 5.45074174e-11 2.82740445e-11 6.75237363e-12
 1.90971053e-14 1.76107231e-13 2.65415382e-13 2.11741742e-13
 3.03895206e-13 6.31992262e-13 1.29393120e-13 1.54987356e-12
 6.14069208e-14 1.13257444e-12 7.39330469e-12 6.10970753e-14
 2.13265529e-12 3.33643422e-11 4.70030004e-14 1.12038826e-09
 1.94780311e-13 5.88157933e-13 1.97300369e-14 4.32664268e-14
 3.54349405e-14 2.66289956e-14 1.69240339e-12 3.60314117e-14
 2.10099216e-12 1.29437058e-13 5.49451405e-11 4.49497075e-14
 9.54204637e-12]","[0.01640354 0.00841411 0.00808001 0.00679743 0.0055773  0.00549158
 0.00547356 0.00548374 0.0055373  0.00579233 0.00599857 0.0069847
 0.00820886 0.00674316 0.00694382 0.00695272 0.00738037 0.01698921
 0.01695742 0.01236958 0.00690059 0.00787335 0.00635169 0.00677841
 0.00696583 0.00729894 0.00982584 0.0067997  0.00726471 0.00647477
 0.01023234 0.00924121 0.00938435]"
0.28500000000000003,"[5.38707239e-09 1.38882578e-11 5.44873595e-11 2.79238927e-11
 1.35359318e-13 3.79202011e-14 4.71555425e-13 9.15506857e-13
 6.99573036e-12 1.53367196e-12 2.21786927e-12 3.32303505e-11
 1.12418686e-09 1.62170945e-12 5.51109641e-13 3.25124857e-14
 1.41587857e-12 6.26570910e-13 4.11839533e-12 1.32511214e-13
 4.47636581e-13 2.71441203e-13 5.45775817e-11 5.22602779e-14
 1.11544919e-13 3.56911445e-14 8.74289313e-12]","[0.01582493 0.00768648 0.00819007 0.00829343 0.00529134 0.00526149
 0.00550262 0.00685039 0.00677596 0.00661062 0.00731564 0.01622061
 0.01175627 0.00965868 0.00696329 0.00930989 0.00709123 0.00609381
 0.0070518  0.00581526 0.00565536 0.00549468 0.0104776  0.00903342
 0.00894864 0.00870926 0.00914554]"
0.29,"[5.28591920e-09 9.02336548e-11 1.29040638e-11 1.42629188e-13
 3.04671597e-14 5.46601842e-11 1.21416281e-13 6.66057776e-13
 2.58695538e-11 9.57299192e-13 6.76683543e-12 2.32044631e-12
 4.33202423e-13 1.37077221e-12 8.52867815e-13 1.12210971e-09
 1.62834773e-12 5.83112032e-13 1.63562364e-12 2.93133155e-13
 3.79039409e-12 1.25112852e-13 2.71452759e-14 3.28413192e-11
 5.48352114e-11 2.66962534e-13 3.97461303e-14 8.38855782e-12]","[0.01536537 0.00991611 0.00700079 0.00902238 0.00897217 0.00792589
 0.00515339 0.00543111 0.00833836 0.00689261 0.00660594 0.00736647
 0.00517679 0.00633224 0.00490986 0.01082698 0.00924511 0.00661848
 0.0074335  0.00598978 0.00700691 0.00513342 0.00510445 0.01518305
 0.01069941 0.00886566 0.00870107 0.00894416]"
0.295,"[3.20739489e-09 8.72751330e-11 1.20302433e-11 2.07728992e-09
 5.49925203e-11 8.43989159e-13 8.71973868e-13 2.56271682e-11
 4.53149324e-12 2.29368453e-12 5.08220213e-14 6.39094923e-14
 2.85099969e-13 9.11693815e-13 1.58225981e-12 6.57187048e-14
 2.15864378e-12 1.11729371e-09 5.39817376e-13 1.32325150e-12
 1.74496819e-12 5.18550043e-14 2.22980366e-13 2.01967185e-13
 3.80387133e-12 3.28336415e-11 5.50914008e-11 4.94271849e-12
 2.46053106e-13 2.69470933e-14 7.58844042e-12]","[0.0137186  0.00969946 0.00646835 0.01693138 0.00763387 0.00570234
 0.00697689 0.00782854 0.00660884 0.00747375 0.00585986 0.00565921
 0.00533878 0.00494275 0.00612568 0.00612671 0.00626243 0.01036784
 0.00705107 0.00854899 0.00774183 0.00511046 0.00526769 0.00668293
 0.00725546 0.0156899  0.01072028 0.01296114 0.00879876 0.00845004
 0.00874128]"
0.3,"[2.57314202e-09 8.42987722e-11 1.14329308e-11 2.07601248e-09
 4.45865144e-14 5.47987397e-11 7.60295453e-13 1.03839986e-12
 2.34837226e-12 4.53493408e-12 2.51686351e-11 3.38146720e-13
 8.39075423e-13 3.92699606e-11 6.03069546e-14 2.26140806e-12
 1.35358166e-12 1.11248609e-09 1.09123379e-12 1.57685686e-12
 1.92574397e-14 1.86420854e-13 2.18658536e-13 3.96552267e-12
 6.03026032e-14 4.88440803e-13 1.29726207e-12 1.03399414e-13
 3.28086356e-11 5.48416841e-11 5.11627409e-12 4.97793103e-14
 7.28317831e-12 5.83799177e-10 2.26732012e-13]","[0.01384357 0.00953408 0.00607606 0.01627739 0.00747464 0.00728059
 0.00597183 0.00700737 0.00735358 0.00655455 0.00751716 0.00577971
 0.00501687 0.00713422 0.00607679 0.0062093  0.00588752 0.01045027
 0.00793204 0.00757527 0.00521649 0.00527976 0.00710017 0.00727681
 0.00550302 0.00545276 0.0055058  0.00577024 0.01695897 0.01045162
 0.01330441 0.01012836 0.00847519 0.01244182 0.00865461]"
0.305,"[2.56929905e-09 3.01718649e-11 1.10522235e-11 2.00930676e-09
 4.11270962e-14 4.94245048e-11 5.45157650e-11 1.08319683e-12
 2.24890496e-12 4.37014595e-12 4.45483451e-13 2.47546236e-11
 3.49506522e-11 6.08822880e-14 4.95275575e-13 2.11237243e-12
 1.48018716e-12 1.11238941e-09 6.40836230e-11 1.05641901e-12
 1.42891045e-12 4.97502315e-12 1.15545344e-13 8.84409576e-13
 5.94401984e-14 5.32932516e-14 3.67699328e-12 1.21760920e-13
 6.52641190e-14 3.11297312e-14 6.75323666e-14 4.62144307e-14
 5.26099297e-14 5.72490710e-13 1.32819704e-13 1.00031879e-13
 7.94163223e-14 5.46255910e-11 3.25815845e-11 5.77438660e-12
 5.82559402e-10 1.38493046e-13 4.87054026e-13]","[0.01346486 0.0092574  0.00572762 0.01558536 0.00700216 0.00952426
 0.00686749 0.00699465 0.00716248 0.00651018 0.00612593 0.00745393
 0.00693787 0.00605894 0.00499125 0.00621374 0.00591787 0.01048278
 0.01449765 0.00785752 0.0071441  0.01368469 0.00527696 0.00592646
 0.00529913 0.00693964 0.00732748 0.00517437 0.00508417 0.00503785
 0.00500303 0.00500316 0.00502806 0.00578787 0.00505852 0.00508634
 0.00514177 0.00971773 0.01624579 0.00813713 0.01227292 0.00880495
 0.00790907]"
0.31,"[2.56385813e-09 2.25433991e-11 3.14651751e-13 2.28005805e-12
 1.02587205e-11 2.00706799e-09 4.95081801e-11 5.35792560e-11
 9.13059212e-13 2.20057885e-12 4.26034077e-12 5.09003994e-13
 3.91040550e-14 3.16882304e-11 3.66535153e-14 2.47148027e-11
 6.25217474e-13 2.29547228e-12 1.43990628e-12 1.10875800e-09
 6.41635146e-11 1.28679826e-12 5.05531546e-12 7.00001009e-13
 1.43879054e-13 1.10440666e-13 3.47862859e-12 1.26183486e-13
 7.31671828e-13 1.96521537e-13 1.43286148e-13 5.34188504e-11
 3.24170613e-11 4.60666344e-12 6.49556879e-13 5.80826392e-10
 4.61730650e-13]","[0.01293542 0.00927983 0.00570597 0.00613455 0.00550336 0.01500514
 0.00956759 0.00636152 0.00692961 0.00700301 0.00645659 0.00618147
 0.006273   0.00672425 0.00633001 0.00729728 0.00487262 0.00626391
 0.00598458 0.01044351 0.01408628 0.00672488 0.0137533  0.00583931
 0.00529031 0.00668488 0.00725966 0.00493009 0.0065016  0.00555236
 0.00530487 0.00886269 0.01609629 0.0079919  0.00733521 0.01194115
 0.00799108]"
0.315,"[2.54898140e-09 1.74637781e-11 8.77222728e-14 1.95001714e-13
 4.07393446e-13 7.43534973e-12 1.99644725e-09 1.16516112e-13
 4.71051701e-11 1.72582423e-13 2.66221738e-12 1.12792268e-12
 5.27511251e-11 2.18313450e-12 4.04727147e-12 1.01750011e-11
 2.20851109e-11 4.56528927e-14 8.11234759e-13 5.17992840e-13
 7.93471473e-13 2.29462653e-12 1.15295619e-13 2.38030717e-11
 1.22761916e-12 1.20580937e-13 3.17004934e-12 1.38594439e-12
 1.10420448e-09 6.39778743e-11 3.26283274e-12 2.49969213e-12
 1.26124211e-12 4.92400404e-12 6.64018931e-13 8.20662114e-13
 3.36649781e-12 8.91463679e-13 7.98147852e-13 5.23000935e-11
 3.23709243e-11 4.65330078e-12 5.62424274e-10 6.70505803e-13
 1.43553015e-11 5.92176172e-13 7.10764497e-13]","[0.01246464 0.00908486 0.00591416 0.00569151 0.00555487 0.00866248
 0.01478228 0.00653904 0.00971654 0.00609262 0.00684555 0.00759042
 0.0057973  0.00690483 0.00634881 0.00539611 0.00650419 0.00616463
 0.0065704  0.0047477  0.0055749  0.00631196 0.00578285 0.00699457
 0.00613099 0.00649938 0.00697395 0.00596085 0.01021739 0.01360289
 0.0116866  0.01152214 0.00638798 0.01350148 0.00597194 0.0067602
 0.00705731 0.00677997 0.00650135 0.00845399 0.01619347 0.00832531
 0.01112754 0.00851453 0.0134033  0.00845349 0.00785898]"
0.32,"[1.81498010e-09 1.30124464e-11 1.82628608e-13 4.24559620e-14
 1.05344275e-13 5.50822442e-12 1.06638828e-12 1.99185792e-09
 4.60894639e-11 1.49442399e-13 9.29294440e-14 5.57665205e-14
 3.54863046e-12 1.30217500e-12 4.10492513e-11 1.02971196e-11
 2.23213100e-12 3.92835132e-12 9.79182048e-12 2.02212268e-11
 4.33696845e-13 2.23576141e-12 4.74647568e-13 3.34811219e-14
 2.18314527e-13 6.76002201e-13 8.63456204e-14 4.51689069e-14
 5.11363522e-14 2.20921210e-11 1.29199889e-12 3.03951175e-12
 1.47904646e-12 4.36979129e-11 1.09969502e-09 3.35210773e-12
 2.42897470e-12 4.54036416e-14 1.11446834e-12 4.83508456e-12
 5.61902216e-13 5.33964048e-13 3.37947021e-12 6.81386975e-10
 7.50715636e-13 8.97097802e-13 6.83162886e-14 1.15869321e-13
 5.74624580e-14 6.35101371e-11 5.10384227e-11 3.24161066e-11
 1.28452144e-12 5.58212390e-10 1.37485994e-11 2.52826782e-14
 4.97588832e-13 1.04661097e-12 4.50491878e-12]","[0.01205489 0.00895346 0.00633992 0.00593328 0.00567623 0.00872343
 0.00703591 0.0146061  0.00973919 0.00581718 0.00635263 0.00650564
 0.0072191  0.00778891 0.00494306 0.00712826 0.00685982 0.00624492
 0.00537124 0.00618194 0.00530834 0.00636674 0.00456779 0.00556014
 0.00567716 0.00649154 0.00582148 0.00608245 0.00622363 0.00669743
 0.00607465 0.00688513 0.00561753 0.00801364 0.00985527 0.01179555
 0.01175931 0.00500251 0.00599288 0.01306767 0.00643041 0.0057484
 0.0074687  0.01302197 0.00677665 0.00699077 0.00819882 0.00827205
 0.00840096 0.01299529 0.00821042 0.01618869 0.01174676 0.0100254
 0.01284242 0.00922837 0.00860167 0.00868041 0.00836681]"
0.325,"[1.81345524e-09 6.65727200e-12 2.22250902e-12 3.35074759e-13
 3.19721356e-13 4.47764809e-13 3.33069063e-14 6.56585097e-12
 1.88455939e-09 4.44388005e-11 2.09951216e-13 2.13052149e-13
 7.80837094e-14 3.56776834e-12 1.32142349e-12 4.00220019e-11
 1.00431050e-11 2.16530434e-12 3.98637296e-12 7.62201997e-12
 9.00809760e-14 4.88400926e-13 2.24735817e-12 2.84001817e-13
 4.47510713e-13 2.99464856e-12 2.12843693e-11 8.10270372e-13
 1.44642745e-12 1.21115358e-12 3.58455138e-11 1.37282982e-12
 4.11171206e-12 1.09522425e-09 1.01189433e-10 3.37213827e-12
 2.61587235e-12 2.42923581e-13 1.08417355e-13 3.01387932e-13
 2.60931506e-13 5.36446449e-12 7.73002208e-13 4.76606412e-12
 5.49308638e-13 9.62503020e-12 1.03983373e-13 4.06045932e-13
 1.75494395e-11 6.16913135e-13 5.48930575e-13 6.66149084e-14
 6.51726342e-14 4.55083538e-14 4.60734665e-11 5.01468048e-11
 1.65016476e-11 4.55074421e-13 3.23342081e-11 1.23382545e-12
 4.74968133e-10 3.20169630e-12 8.11690314e-11 3.98994872e-14
 1.11657692e-13 5.69399214e-14 3.37789966e-14 5.88110668e-14
 6.61280695e-10 4.51130803e-14 3.16276666e-13 1.37305823e-11
 5.40093413e-13 9.92936314e-13 4.38456073e-12]","[0.01183105 0.00940258 0.0072239  0.00675042 0.00651428 0.00620517
 0.00597227 0.00816217 0.01444236 0.00969399 0.00658398 0.00682392
 0.00697673 0.00756454 0.0083514  0.00482452 0.00681177 0.00676386
 0.00612117 0.00552435 0.00528733 0.00529549 0.00631511 0.00542761
 0.0043408  0.00677115 0.00636997 0.00619435 0.00458565 0.00592658
 0.00771243 0.00538179 0.0066341  0.00924284 0.0103552  0.01176931
 0.01239178 0.00485179 0.00486449 0.00492072 0.0050242  0.00557748
 0.0052749  0.01256414 0.0063606  0.00629868 0.00545766 0.00537222
 0.00877824 0.00646326 0.00685471 0.00708599 0.00704696 0.00867278
 0.01116074 0.00813368 0.01513884 0.00555254 0.01602507 0.01217899
 0.00983966 0.00740592 0.00777806 0.01010833 0.01085826 0.0112175
 0.01212397 0.01282057 0.01287445 0.00394913 0.00395763 0.0121849
 0.00847697 0.00924493 0.00815697]"
